,username,TwitterID,DateTime,content,likes,retweet,replies,image,articleImage,video
399,MayoClinic,907427304774795269,7:15 PM - 11 Sep 2017,Bloating? Diarrhea? Have you been tested for #SIBO? Learn how others cope on Mayo Clinic Connect. http://mayocl.in/2usEmvd pic.twitter.com/4IAB7UpkpD,35,14,1,https://pbs.twimg.com/media/DJfUUu4W4AEy415.jpg,,
400,MayoClinic,907416668590231557,6:32 PM - 11 Sep 2017,#MayoClinicMinute: A hand surgeon’s advice about #knuckle cracking. http://mayocl.in/2w0Su0S pic.twitter.com/GWh1gvwdiI,123,107,3,,,"['PlayableMedia', 'PlayableMedia--video']"
401,MNSuperBowl2018,903240981197144064,6:00 AM - 31 Aug 2017,The #SuperSnack Challenge is a once-in-a-lifetime opportunity for MN kids. Enter today: http://www.mnsuperbowl.com/supersnack pic.twitter.com/qZ2Rk0bURj,11,8,0,https://pbs.twimg.com/media/DIfq-aVUEAAZbN3.jpg,,
402,MayoClinic,907388285517012992,4:40 PM - 11 Sep 2017,Scientists recently conducted study to determine how catching some zzz’s with your pup can affect bedtime. http://bit.ly/2y0QGlw  via @ajc,24,18,0,,https://t.co/yV3p8bh9hF,
403,MayoClinic,907365642524938240,3:10 PM - 11 Sep 2017,"All outpatient facilities at #MayoClinicFL are closed on Tuesday, Sept. 12. #Irma http://mayocl.in/2w1MJjr pic.twitter.com/76cwbEY4GJ",17,21,0,https://pbs.twimg.com/media/DJecPeqX0AElpus.jpg,,
404,MayoClinic,907352551330340869,2:18 PM - 11 Sep 2017,How to know when your #BeeSting requires medical treatment: http://bit.ly/2y0lNxJ  via @NBCNews,22,22,1,,https://t.co/e5ZRzJeTY6,
405,MayoClinic,907341188923117569,1:32 PM - 11 Sep 2017,#MayoClinicMinute: Facts on the #opioidepidemic. http://mayocl.in/2w12uqJ pic.twitter.com/ZCtasjPNCn,36,40,6,,,"['PlayableMedia', 'PlayableMedia--video']"
406,MayoClinic,907329902877270016,12:48 PM - 11 Sep 2017,Mayo Clinic testing Kardia Mobile device that detects irregular #heartbeats. http://bit.ly/2w1NE3s  via @StarTribune,29,25,0,,https://t.co/VB9yzaMRKk,
407,MayoClinic,907326134270001153,12:33 PM - 11 Sep 2017,Want to learn more about Mayo Clinic Center for Innovation's Transform 2017 conference? #MayoClinicRadio podcast: http://mayocl.in/2y0fvyd pic.twitter.com/8ZfkMHV38Z,8,4,0,https://pbs.twimg.com/media/DJd4TzyW4AA0XS-.jpg,,
408,MayoClinic,907323875377246214,12:24 PM - 11 Sep 2017,Want to add nutritious beans and legumes to your diet but aren't sure how? This guide can help. http://mayocl.in/2w0Sz4G pic.twitter.com/7V3L9hMFxn,109,68,1,https://pbs.twimg.com/media/DJd2P_BXcAA2g4j.jpg,,
409,MayoClinic,907311943429623808,11:36 AM - 11 Sep 2017,When does a burn need medical attention? Dr. Henry Schiller replies in this #MayoClinicQandA. http://mayocl.in/2w18EqY  #BurnCarepic.twitter.com/kp479jph0S,66,48,0,https://pbs.twimg.com/media/DJdrZ04VwAA1HDP.jpg,,
410,mayocliniclabs,905079705140961282,7:46 AM - 5 Sep 2017,"View this week’s PathWays case study, and make your diagnosis. #pathology #mayopath http://mayocl.in/2gCvASZ pic.twitter.com/lCP7dIYh9V",8,8,0,https://pbs.twimg.com/media/DI99McgWAAEnQKI.jpg,,
411,MayoClinic,907272534256742402,9:00 AM - 11 Sep 2017,"The sandwich can be the foundation of a perfect meal. For quotes from Mayo Clinic, download the Mayo Clinic app. http://mayocl.in/2pjQr4h pic.twitter.com/ZKElKlESeO",22,19,0,https://pbs.twimg.com/media/DJdHj4VUQAAnMcG.jpg,,
412,MayoClinic,907260347807096832,8:11 AM - 11 Sep 2017,#MayoClinicFl campus remains open and continues to operate on normal power and on normal communications channels. http://mayocl.in/2w10HlE pic.twitter.com/qaHqASQTLG,61,26,0,https://pbs.twimg.com/media/DJc8efUXkAc0EMd.jpg,,
413,MayoClinic,907248623255257088,7:25 AM - 11 Sep 2017,"In need of a second #transplant, Remy Marceau fights on. http://mayocl.in/2xSEmEa pic.twitter.com/juyq5a0tty",20,10,0,https://pbs.twimg.com/media/DJcx0GXWsAEPiO7.jpg,,
414,MayoClinic,907215909529546753,5:15 AM - 11 Sep 2017,B-cell #lymphoma is a rare type of #cancer that begins in white blood cells and attacks the skin. Connect and share. http://mayocl.in/2uLXbq3 pic.twitter.com/HGsSG4Hz2J,14,13,0,https://pbs.twimg.com/media/DJcUDjnXcAAXpca.jpg,,
415,MayoClinic,907077492099440640,8:05 PM - 10 Sep 2017,#PrimarySclerosingCholangitis (PSC): Connect with others waiting for #transplant and who have had a transplant. http://mayocl.in/2w3zjA2 pic.twitter.com/WdRXAzQn0b,43,29,0,https://pbs.twimg.com/media/DJaWK9GXgAMhXin.jpg,,
416,MayoClinic,907055353413632000,6:37 PM - 10 Sep 2017,Understanding #MentalHealth issues in older adult. Find support on Mayo Clinic Connect. http://mayocl.in/2u8hBKG . #NationalSuicideMonthpic.twitter.com/s2EqEOgxGS,33,22,0,https://pbs.twimg.com/media/DJaCCRuXoAA9snF.jpg,,
417,MayoClinic,907019729105244160,4:15 PM - 10 Sep 2017,"Despite a gradual strengthening of rain & winds from #Irma slamming the region, #MayoClinicFL is in good condition.http://mayocl.in/2vZ0zTF",110,17,6,,https://t.co/2g6eNDh2wR,
418,MayoClinic,907009544538263555,3:35 PM - 10 Sep 2017,The latest #MayoClinicRadio podcast is now available: http://mayocl.in/2xUf5JN pic.twitter.com/oaG4PcAxx3,10,8,0,https://pbs.twimg.com/media/DJZYX21XoAAoNu2.jpg,,
419,MayoClinic,906989410645889026,2:15 PM - 10 Sep 2017,#ChildhoodCancer treatments are continually improving and evolving. http://mayocl.in/2vQnBMr pic.twitter.com/al8TcbaOZh,91,48,2,https://pbs.twimg.com/media/DJZGD8SXUAEseJB.jpg,,
420,MayoClinic,906938578827202561,10:53 AM - 10 Sep 2017,Staff at #MayoClinicFL continue to care for our patients. Outpatient clinic closed thru Mon; hospital remains open. http://mayocl.in/2vYuiMn pic.twitter.com/ZtlEVTbfGK,65,52,1,https://pbs.twimg.com/media/DJYX1JhVAAABgBz.jpg,,
421,MayoClinic,906920909180739585,9:42 AM - 10 Sep 2017,"You do things every day that affect your #BloodPressure. For wellness tips, download the Mayo Clinic app. http://mayocl.in/2pjQr4h pic.twitter.com/YwVnje4fi6",67,50,0,,,"['PlayableMedia', 'PlayableMedia--video']"
422,MayoClinic,906867860802342912,6:12 AM - 10 Sep 2017,A dance to celebrate beating the odds. Watch Bryce Capesius short film here: http://mayocl.in/2xSnJIx pic.twitter.com/QCpT1NuvVn,13,10,0,https://pbs.twimg.com/media/DJXXgxIXkAAaSvE.jpg,,
423,MayoClinic,906714850960834560,8:04 PM - 9 Sep 2017,"#WorldSuicidePreventionDay, cervical dysplasia, #CPAP, and more in Consumer #HealthTips. http://mayocl.in/2vTXGDI pic.twitter.com/AoNRJsRGeC",42,37,1,https://pbs.twimg.com/media/DJVMWewXcAA3VUE.jpg,,
424,MayoClinic,906709925010841600,7:44 PM - 9 Sep 2017,Ready for a core challenge? Turn your plank sideways. Download the Mayo Clinic app for more #fitness tips. http://mayocl.in/2pjQr4h pic.twitter.com/FF1RKxjNun,130,49,2,,,"['PlayableMedia', 'PlayableMedia--video']"
425,MayoClinic,906692456045051904,6:35 PM - 9 Sep 2017,What to hear #MayoClinicRadio this weekend? Find an affiliate in your area! http://mayocl.in/2vTnAYa pic.twitter.com/Wtt3aj2Ff4,14,3,0,https://pbs.twimg.com/media/DJU3-4RV4AAKKBq.jpg,,
426,MayoClinic,906681130828660736,5:50 PM - 9 Sep 2017,"#WomensWellness: Should I be worried about #morningsickness? 
http://mayocl.in/2vQFCKv  @WHMayoClinicpic.twitter.com/oErskpjLgD",15,7,1,https://pbs.twimg.com/media/DJUtrt-VwAAK39n.jpg,,
427,MayoClinic,906650927783923712,3:50 PM - 9 Sep 2017,September is #PCOS Awareness Month. The effect of PCOS on #fertility can vary quite a bit from one woman to another.http://mayocl.in/2xRD3Fe,79,55,0,,https://t.co/rNzsyrJ9I8,
428,MayoClinic,906605382814105601,12:49 PM - 9 Sep 2017,Acute myeloid #leukemia is a #cancer of the blood and bone marrow. Meet others facing similar diagnoses on Connect. http://mayocl.in/2fNWrP2 pic.twitter.com/c2glrZxgv1,30,27,1,https://pbs.twimg.com/media/DJToyjwX0AMJocf.jpg,,
429,MayoClinic,906558393531461633,9:42 AM - 9 Sep 2017,"Strengthen your glutes to prevent hip, back, knee pain. Download Mayo Clinic app for tips. http://bit.ly/2gxNpSS  http://bit.ly/2gxNtlA pic.twitter.com/Ws5uAYoXPp",117,62,0,,,"['PlayableMedia', 'PlayableMedia--video']"
430,MayoClinic,906491123694260230,5:15 AM - 9 Sep 2017,New class of drugs targets #aging to help keep you #healthy http://bit.ly/2gCYXEy  via @CNN,77,60,4,,https://t.co/iXLeqRTZSm,
431,MayoClinic,906481572949491713,4:37 AM - 9 Sep 2017,Does #coffee help you live longer? Studies say it likely benefits your health. @DonaldHensrudMD weighs in. http://mayocl.in/2gxUbIi pic.twitter.com/KdOPeqMk1P,112,72,3,https://pbs.twimg.com/media/DJR4LtaVAAE4mnv.jpg,,
432,MayoClinic,906340888485515264,7:18 PM - 8 Sep 2017,From History Teacher to #HeartHealth advocate: http://mayocl.in/2xPA68j pic.twitter.com/MjbZ0VP4Cd,20,8,0,https://pbs.twimg.com/media/DJP4O_bUMAAbGdH.jpg,,
433,MayoClinic,906332084289114112,6:43 PM - 8 Sep 2017,Want to add nutritious beans and legumes to your diet but aren't sure how? This guide can help. http://mayocl.in/2gyUoes pic.twitter.com/nqyUjh5f6q,139,83,2,https://pbs.twimg.com/media/DJPwOe0WsAUhQ_5.jpg,,
434,MayoClinic,906311196034453504,5:20 PM - 8 Sep 2017,National Suicide Prevention Week: Understand risk factors and know what warning signs to watch for. http://mayocl.in/2tK7JKh pic.twitter.com/Va9yLc5hVH,99,109,2,https://pbs.twimg.com/media/DJPdOjrUIAAQl1Y.jpg,,
435,mayoclinicsport,905807880057749504,8:00 AM - 7 Sep 2017,"NFL football is back! Train like an athlete at one of our performance camps. 

http://mayocl.in/2wTDH8f pic.twitter.com/nooACoqvMo",11,5,0,https://pbs.twimg.com/media/DJITduYWAAQ8AZ7.jpg,,
436,MayoClinic,906284248201666560,3:32 PM - 8 Sep 2017,The 60-60 rule for safer listening may prevent #HearingLoss. Dr. Kelly Conroy explains in this #MayoClinicMinute. http://mayocl.in/2vTk2Fh pic.twitter.com/8nYXitFFYK,60,44,0,,,"['PlayableMedia', 'PlayableMedia--video']"
437,MayoClinic,906263877331111937,2:12 PM - 8 Sep 2017,A silly web series with a serious aim: To find Gene a #kidney donor. http://bit.ly/2vTopjB  via @statnews,20,16,0,,https://t.co/gG3KjKIV7B,
438,MayoClinic,906254508195553280,1:34 PM - 8 Sep 2017,We cover the opioid epidemic in America with Dr. Michael Hooten on this weekend's #MayoClinicRadio program: http://mayocl.in/2vTULus pic.twitter.com/eKtKjFzlx5,38,17,4,https://pbs.twimg.com/media/DJOpq-fXUAIOvNq.jpg,,
439,MayoClinic,906231847163658242,12:04 PM - 8 Sep 2017,"All outpatient clinic operations at #MayoClinicFL are now closed through Mon., Sept. 11. The hospital remains open. http://mayocl.in/2vU1moJ pic.twitter.com/AvMlrWvoHq",17,14,1,https://pbs.twimg.com/media/DJOVD7jXcAEE58W.jpg,,
440,MayoClinic,906227388547260416,11:47 AM - 8 Sep 2017,September is #OvarianCancer Awareness month. RT to help raise awareness in the hopes of spurring earlier diagnoses.http://mayocl.in/2xRX66M,49,73,0,,https://t.co/DP5d8XQFbs,
441,MayoClinic,906222362923761664,11:27 AM - 8 Sep 2017,"Climbing stairs is an example of a practical, everyday physical activity that provides #health benefits. http://mayocl.in/2eDSxb8 pic.twitter.com/OQXiF7PX51",118,102,0,https://pbs.twimg.com/media/DJOMb3dXoAAumiO.jpg,,
442,MayoClinic,906216817009598464,11:05 AM - 8 Sep 2017,"Reduce #ColonCancer risk: Increase whole grains and exercise, limit booze and processed meats. http://bit.ly/2xU4DBM  via @HealthDayEditor",28,21,0,,,
443,MayoClinic,906208515181731840,10:32 AM - 8 Sep 2017,A man moves his paralyzed legs again using a device that stimulates the spinal cord. http://mayocl.in/2eD5UbE  @MayoProceedings,130,70,1,,https://t.co/mufXmftRQt,
444,MayoClinic,906195928922685440,9:42 AM - 8 Sep 2017,New class of 'transformative' anti-aging drugs set for human trials. http://bit.ly/2xUudXw  via @nationalpost,27,20,3,,https://t.co/nDoQTM9CVf,
445,MayoClinic,906186114574241793,9:03 AM - 8 Sep 2017,Rochester woman with #heart condition to compete in Iron Man. http://bit.ly/2xUky36  via @FOX47News,19,6,1,,https://t.co/Cew1sCN4Yc,
446,MayoClinicHS,906181586420367360,8:45 AM - 8 Sep 2017,Preparing for an operating room emergency. http://bit.ly/2vL0j6H  via @keyc,11,6,0,,,
447,MayoClinic,906176053160370181,8:23 AM - 8 Sep 2017,"Learn about the symptoms, causes and treatment options for #cervicalcancer. http://mayocl.in/2xOYuH7 pic.twitter.com/ADou90tKrU",49,38,1,https://pbs.twimg.com/media/DJNiUSjWsAIxGfi.jpg,,
448,MayoClinic,906155666804486144,7:02 AM - 8 Sep 2017,Making Mayo’s Recipes: Make-ahead #pancakes for busy #schoolmornings. http://mayocl.in/2vSudKe  #MayoClinicRecipespic.twitter.com/2M591lVeaQ,20,6,1,https://pbs.twimg.com/media/DJNPxr1XYAAi997.jpg,,
449,MayoClinic,906143093749055490,6:12 AM - 8 Sep 2017,"Meatballs are a quick, make-ahead option for dinner. For #healthyrecipe ideas, download the Mayo Clinic app. http://mayocl.in/2pjQr4h pic.twitter.com/FXT3Iz1DTl",56,28,2,,,"['PlayableMedia', 'PlayableMedia--video']"
450,MayoClinic,906000335629627393,8:44 PM - 7 Sep 2017,#MayoClinicMinute: The ABCDE #melanoma test. http://mayocl.in/2gyUaUE pic.twitter.com/JPaJ9kr9OZ,61,57,1,,,"['PlayableMedia', 'PlayableMedia--video']"
451,MayoClinic,905981037272076290,7:28 PM - 7 Sep 2017,#HomeRemedies: Self-help for #sinusitis. http://mayocl.in/2eNCYOj pic.twitter.com/T09vC0hdqx,24,18,0,https://pbs.twimg.com/media/DJKw81rUEAAIfbZ.jpg,,
452,MayoClinic,905966920842846208,6:32 PM - 7 Sep 2017,Here are some things to keep in mind about having #AltitudeSickness. http://bit.ly/2vQnj84  via @jakpost,22,12,0,,https://t.co/zfWJJzlN8n,
453,MayoClinic,905949230585536512,5:21 PM - 7 Sep 2017,#MayoClinicMinute: Each year over a million people have new #anklesprains. http://mayocl.in/2xREdRd pic.twitter.com/3RMoni4M2B,81,69,1,,,"['PlayableMedia', 'PlayableMedia--video']"
454,MayoClinic,905939994472271874,4:45 PM - 7 Sep 2017,5 tasty meatless dishes that will make you rethink what's for dinner: http://bit.ly/2vQ4vWx  via @ajc,29,18,1,,https://t.co/k8ZFN4cYgH,
455,MayoClinic,905932443101868032,4:15 PM - 7 Sep 2017,A new drug in development may hold promise for treating a whole range of age-related diseases. http://bit.ly/2vQ3td7  via @MensHealthMag,64,38,0,,https://t.co/oqR0th1lte,
456,MayoClinic,905917345096454144,3:15 PM - 7 Sep 2017,.@MayoClinicSport in #rochmn is offering Saturday morning injury clinics through Oct. 14.http://mayocl.in/2xS1uCt,10,5,0,,https://t.co/le0bbEOtds,
457,MayoProceedings,905838327038869507,10:01 AM - 7 Sep 2017,"How do dogs in the bedroom impact their human's quality of sleep?
http://mayocl.in/2xQ0j6S pic.twitter.com/I0AMirJ0X7",21,20,1,https://pbs.twimg.com/media/DJIvKCcWAAAnSRQ.jpg,,
458,MayoClinic,905885890857365509,1:10 PM - 7 Sep 2017,Are you barking up the wrong tree by #sleeping with your dog?http://mayocl.in/2vQyAW1 pic.twitter.com/Qc4LBf2JXI,29,17,0,https://pbs.twimg.com/media/DJJaai5XYAEAtw3.jpg,,
459,MayoClinic,905870912754524161,12:10 PM - 7 Sep 2017,"To ensure patients and staff in FL remain safe, the outpatient clinic will close at 3p Friday. More info: http://mayocl.in/2vQkJiE  #Irma",35,33,1,,https://t.co/6I3zhmKhUg,
460,MayoClinic,905842601257000961,10:18 AM - 7 Sep 2017,Meet Dr. Megan Allyse @MayoClinicCIM - a leading expert in #bioethical issues in #reproductive health.http://mayocl.in/2eLOdqA,5,5,0,,https://t.co/2DoIcWB2VQ,
461,MayoClinic,905829269175193601,9:25 AM - 7 Sep 2017,"Recognize that everyone struggles. For daily quotes from Mayo Clinic, download the Mayo Clinic app. http://mayocl.in/2pjQr4h pic.twitter.com/Dylir853gZ",55,36,0,https://pbs.twimg.com/media/DJIm62NXgAAV0pn.jpg,,
462,MayoClinic,905817943489077250,8:40 AM - 7 Sep 2017,.@usnews has ranked Mayo Clinic the No. 1 hospital in the nation. http://mayocl.in/2gyZx6o  #BestHospitalspic.twitter.com/wQBJYf6UXy,72,17,1,https://pbs.twimg.com/media/DJIcnkMW0AAXJei.jpg,,
463,MayoClinic,905804180257984512,7:45 AM - 7 Sep 2017,"Ready for a core challenge? Turn your plank sideways. For more fitness tips, download the Mayo Clinic app. http://mayocl.in/2pjQr4h pic.twitter.com/5es9YLzajy",64,32,0,,,"['PlayableMedia', 'PlayableMedia--video']"
464,MayoClinic,905782709104070656,6:20 AM - 7 Sep 2017,"Welcome Sir Run Run Shaw Hospital, the first member from China to join the @MayoCareNetwork. http://mayocl.in/2xRZg6r  #collaboration #MCCN",19,12,1,,https://t.co/834HfWvKr9,
465,MayoClinic,905763076544323584,5:02 AM - 7 Sep 2017,"In the U.S. workplace, a standing desk has become an important benefit: http://bit.ly/2xOQVA8  via @StarTribune",47,32,1,,https://t.co/UkUdxrjYUH,
466,MayoClinic,905618849734778881,7:28 PM - 6 Sep 2017,Something to Think About: The #changing parts of you and me.  http://mayocl.in/2xOxWWE  @AmitSoodMD #mindfulnesspic.twitter.com/qHeYsEHad6,25,19,0,https://pbs.twimg.com/media/DJFni0-UwAAnfoO.jpg,,
467,MayoClinic,905589477770440705,5:32 PM - 6 Sep 2017,Don't let foot pain slow you down! Runners can get back on track with @mayoclinicsport care. http://bit.ly/2eKMuSv,23,14,0,,,
468,MayoClinic,905576851921408001,4:42 PM - 6 Sep 2017,"#Melanoma, the most serious form of #skincancer, is often curable if you find it early. http://mayocl.in/2gz6swj pic.twitter.com/NsSLwrNC1Y",86,85,0,https://pbs.twimg.com/media/DJFBWNrW4AQPLhb.jpg,,
469,MayoClinic,905561509585182720,3:41 PM - 6 Sep 2017,Can lifestyle choices help prevent #MemoryLoss? Hear from @RonPetersenMD in this #MayoClinicMinute. http://mayocl.in/2xOLXDB pic.twitter.com/1vN1bxOLUi,82,44,1,,,"['PlayableMedia', 'PlayableMedia--video']"
470,MayoClinicHS,905487514823208960,10:47 AM - 6 Sep 2017,The W-Curve theory: What you should know to help your #college freshman. http://mayocl.in/2xapjIz pic.twitter.com/O30cDpCIlr,11,7,0,https://pbs.twimg.com/media/DJDwGFcXkAA4lL8.jpg,,
471,MayoClinic,905529796104474625,1:35 PM - 6 Sep 2017,Two La Crosse rowers heading to China with Dragon Boat Team USA. http://mayocl.in/2eLNoxP pic.twitter.com/ElTeoDSPP5,21,7,0,https://pbs.twimg.com/media/DJEWjKkVwAAN5nD.jpg,,
472,PHXRisingFC,904870847348785156,5:56 PM - 4 Sep 2017,"Buy tickets to Wednesday's match & attend our @MayoClinic Sports Injuries and Prevention Q&A for free! 

TICKETS: http://ow.ly/aq3V30eUopv pic.twitter.com/KkkhqI8Lye",13,4,1,https://pbs.twimg.com/media/DI6_M5UUQAAsJaa.jpg,,
473,MayoClinic,905485751323951104,10:40 AM - 6 Sep 2017,Mayo Clinic specialists address #concussion injuries:http://mayocl.in/2eLHoFi,24,20,0,,https://t.co/xPWeG0K88v,
474,MayoClinicKids,905048625390202881,5:43 AM - 5 Sep 2017,What's new in treatment of childhood #Leukemia? Find out on 9/7 @ 11 am CST on #AskTheMayoMom Q&A FacebookLive with host @DrAngelaMattkepic.twitter.com/Svoeyywojz,4,2,0,https://pbs.twimg.com/media/DI9g7U0W0AA2DKR.jpg,,
475,MayoClinic,905461048282578945,9:01 AM - 6 Sep 2017,"Questions on #levothyroxine, #hypothyroidism and TSH? Dr. Juan Brito Campana replies in this #MayoClinicQandA. http://mayocl.in/2gBsZbB pic.twitter.com/W5dxeXkc6m",32,25,2,https://pbs.twimg.com/media/DJDYBjKXoAAGPlL.jpg,,
476,MayoClinic,905451023837384704,8:22 AM - 6 Sep 2017,5 little-known health benefits of olive oil: http://bit.ly/2gDEKhQ  via @ajc,35,22,1,,https://t.co/rxokfa965e,
477,MayoClinic,905440882710732800,7:41 AM - 6 Sep 2017,"A whole-food diet rich in fruits, vegetables is powerful medicine. Download Mayo Clinic app for #healthyliving tips. http://mayocl.in/2pjQr4h pic.twitter.com/AWrA4ny8L8",120,87,1,,,"['PlayableMedia', 'PlayableMedia--video']"
478,MayoClinic,905429379722997760,6:56 AM - 6 Sep 2017,"Thanks to genetic tests, Nicole's #EhlersDanlosSyndrome diagnosis finally explained health concerns. Watch her storyhttp://bit.ly/2gykZs5",15,13,0,,https://t.co/G1SGldE6yU,
479,MayoClinic,905403713090674694,5:14 AM - 6 Sep 2017,The latest guidelines for #BloodDonation on the #MayoClinicRadio podcast: http://mayocl.in/2gDsQEU pic.twitter.com/dbepxs7ppn,16,16,0,https://pbs.twimg.com/media/DJCj4OBVAAAhazb.jpg,,
480,MayoClinic,905395533434507264,4:41 AM - 6 Sep 2017,"Choose your core challenge with a classic Pilates move. For more fitness tips, download the Mayo Clinic app. http://mayocl.in/2pjQr4h pic.twitter.com/PO5mudHu6t",91,60,3,,,"['PlayableMedia', 'PlayableMedia--video']"
481,MayoClinic,905272943248384001,8:34 PM - 5 Sep 2017,#TuesdayTips: 10 ways to accept help when you have #cancer. http://mayocl.in/2gE9tLI pic.twitter.com/36mRhZghoF,37,24,1,https://pbs.twimg.com/media/DJAs8WFXgAEEjoI.jpg,,
482,MayoClinic,905251959283867648,7:11 PM - 5 Sep 2017,New evidence suggests anti-inflammatory medication helps reduce #heartattack and #lungcancer risks. http://bit.ly/2gDjZmk  @sciam #science,109,75,2,,https://t.co/qO1tCzd7LU,
483,MayoClinic,905240892491141121,6:27 PM - 5 Sep 2017,Know what #sports are appropriate for your child. http://mayocl.in/2eIHy0q  @MayoClinicHSpic.twitter.com/WEKUwPe3rv,20,15,0,https://pbs.twimg.com/media/DJAPyvtVoAEzw1m.jpg,,
484,MayoClinic,905228563300974593,5:38 PM - 5 Sep 2017,Massage can be a powerful tool to help take charge of your health and well-being. Learn about its possible benefits. http://mayocl.in/2gyKPft pic.twitter.com/elajy3Waox,76,46,1,https://pbs.twimg.com/media/DJAElGyXoAAICPq.jpg,,
485,MayoClinic,905207448859967488,4:14 PM - 5 Sep 2017,#MayoClinicMinute: The benefits of #beets. http://mayocl.in/2gDCszl pic.twitter.com/VohYePPUu5,95,51,0,,,"['PlayableMedia', 'PlayableMedia--video']"
486,MayoClinicHS,905166148991426560,1:30 PM - 5 Sep 2017,What is Hashimoto's disease? http://mayocl.in/2wCVZsR  #ThyroidHealthpic.twitter.com/IbqOrWVfMV,40,31,1,https://pbs.twimg.com/media/DI_L0ImUQAAKMQ4.jpg,,
487,mayoclinicsport,905133434795950080,11:20 AM - 5 Sep 2017,Looking to get fit Minnesota? Join @TeamEXOS at our first-class facilities and reach your fitness goal! http://sportsmedicine.mayoclinic.org/performance-training/exos-performance-nutrition-services.php?mc_id=us&utm_source=twitter&utm_medium=sm&utm_content=tweet&utm_campaign=smc&geo=national&placementsite=enterprise&cauid=100724 …pic.twitter.com/xSUXaCwFUk,10,3,1,https://pbs.twimg.com/media/DI-uD7iWsAE5GsZ.jpg,,
488,MayoClinic,905175568362168320,2:07 PM - 5 Sep 2017,New #breastcancer drug Zendoxifen is ‘very exciting.' http://mayocl.in/2eHMgLM  #bcsmpic.twitter.com/CQ41UBRZ6n,57,46,0,,,"['PlayableMedia', 'PlayableMedia--video']"
489,MayoClinicCIM,904012292894973953,9:05 AM - 2 Sep 2017,"Thanks to care at Mayo Clinic, Gus and his parents are superheroes in the fight against #neurofibromatosis. 
http://bit.ly/2xPo1iq pic.twitter.com/rw91NP1mLB",9,3,0,https://pbs.twimg.com/media/DIuyY5EWAAEnxHm.jpg,,
490,MayoClinic,905158846074806281,1:01 PM - 5 Sep 2017,"Mayo Clinic researchers clarify how nervous system tumors, called neuroblastomas, spread. http://bit.ly/2eHjc78  via @NewsMedical",41,24,0,,https://t.co/XGfLb9sdTQ,
491,MayoClinic,905150541285744640,12:28 PM - 5 Sep 2017,Retinal plaques may enable noninvasive screening for #Alzheimers: http://bit.ly/2eHFJAQ  via @alzforum,20,11,0,,,
492,MayoClinic,905139730991460353,11:45 AM - 5 Sep 2017,Learn about #OvarianCancer on the #MayoClinicRadio podcast with @JamieGroebner and @LangstraatC. http://mayocl.in/2gDIBLY pic.twitter.com/Y18J12ILQl,17,12,0,https://pbs.twimg.com/media/DI-zyYwVAAA5Ikz.jpg,,
493,MayoGynecology,904752417811701760,10:06 AM - 4 Sep 2017,#SleepApnea can cause excessive night time #Urination. Talk to your urogynecologist about these symptoms.,18,10,0,,,
494,MayoClinicKids,904816348550897665,2:20 PM - 4 Sep 2017,September 7 at 11 a.m. CT: Facebook Live Q&A about common #childhoodcancer on #AskTheMayoMom with @DrAngelaMattke http://mayocl.in/2xGzf8X pic.twitter.com/IaWqcQn0Ht,10,13,1,https://pbs.twimg.com/media/DI6NrFEXgAEwWcn.jpg,,
495,MayoClinic,905107759431122944,9:38 AM - 5 Sep 2017,Is it dangerous to eat without my #dentures? Dr. Mark Larson replies in this #MayoClinicQandA. http://mayocl.in/2eGxDZ1  #SteakhouseSyndromepic.twitter.com/X5cDHFblwW,13,8,0,https://pbs.twimg.com/media/DI-WtQkXkAQEdDW.jpg,,
496,MayoClinic,905093123407269888,8:39 AM - 5 Sep 2017,#MayoClinicMinute: A hand surgeon’s advice about #knuckle cracking. http://mayocl.in/2eDSo7A pic.twitter.com/nF1MK4EOro,87,66,1,,,"['PlayableMedia', 'PlayableMedia--video']"
497,MayoClinic,905073537647599616,7:22 AM - 5 Sep 2017,Researchers moving closer to realizing clinical potential of drugs shown to support healthy aging in animals.http://mayocl.in/2gBZgPN,29,16,0,,https://t.co/sdtSZgTf32,
498,MayoClinic,905059198165278720,6:25 AM - 5 Sep 2017,A #stroke can be treated and prevented. Watch for these signs and symptoms. http://mayocl.in/2gyDa0D pic.twitter.com/zNgwEwBbNj,218,205,6,https://pbs.twimg.com/media/DI9qixvW4AA_oWS.jpg,,
499,MayoClinic,905039810808750082,5:08 AM - 5 Sep 2017,Have you ever wonder if there is a difference between #PrenatalYoga and regular yoga?http://bit.ly/2wTl3gI,12,4,0,,https://t.co/FUWduHbIsS,
500,MayoClinic,904884549615837184,6:51 PM - 4 Sep 2017,What can you do for #MenstrualCramps? Find lifestyle strategies and alternative medicine therapies in #HomeRemedies. http://mayocl.in/2gxR7w5 pic.twitter.com/cV3B3OQKC2,63,38,2,https://pbs.twimg.com/media/DI7Ls5xV4AA4uAN.jpg,,
501,MayoClinic,904844528951193601,4:12 PM - 4 Sep 2017,Pushing forward despite a serious #lung condition: http://mayocl.in/2xNc6BO  #lymphangioleiomyomatosispic.twitter.com/4C8jadyL0Y,46,20,0,https://pbs.twimg.com/media/DI6nTU8UwAAvJCA.jpg,,
