,username,TwitterID,DateTime,likes,retweet,replies,text,media
537,WebMD,907325378859094017,12:30 PM - 11 Sep 2017,95,48,14,True or false: Poor sleep can throw off your blood sugar. ,1
538,WebMD,907302732213649410,11:00 AM - 11 Sep 2017,9,13,2,There's not really a good place to be when a migraine hits -- but it can be especially tricky when you're not home. ,1
539,WebMD,907287631452688384,10:00 AM - 11 Sep 2017,50,40,3,A new immune-focused drug to fight deadly metastatic melanoma cuts the risk of relapse by a third. ,1
540,WebMD,907272777987751945,9:01 AM - 11 Sep 2017,67,43,2,Polycystic ovary syndrome is a hormonal disorder that affects millions of women. What you need to know:pic.twitter.com/jJOeTKR0xR,2
541,WebMD,907257429884391424,8:00 AM - 11 Sep 2017,50,51,0,Just getting 3 servings a day of whole grains may be enough to lower your colon cancer risk by 17%. ,1
542,MedscapePsych,907046422125715458,6:01 PM - 10 Sep 2017,60,38,1,"Lithium, naturally found in drinking water, may cut risk for #dementia. ",2
543,WebMD,907242329995726848,7:00 AM - 11 Sep 2017,70,36,2,"A panic attack can be so sudden and intense that you feel helpless, unable to move or think clearly. More info: ",1
544,WebMD,907227230811586561,6:00 AM - 11 Sep 2017,21,17,0,"DVT doesn’t always cause symptoms, but you might have pain and swelling in your leg. More information: ",1
545,WebMD,907197031088869376,4:00 AM - 11 Sep 2017,72,47,1,"Social anxiety disorder is one of the most common mental disorders, so if you have it, there’s hope. What to know: ",1
546,WebMD,907174383269154816,2:30 AM - 11 Sep 2017,119,82,3,"The fats in nuts are healthy and help satisfy hunger, making you less likely to overeat. Learn more: ",1
547,WebMD,907151876642234368,1:00 AM - 11 Sep 2017,85,54,4,Try these tips to ease the pain and swelling that can come with arthritis in your feet -- and make sure you're picking the right shoes.pic.twitter.com/JvU2atCgIH,2
548,WebMD,907121532845125632,11:00 PM - 10 Sep 2017,83,55,3,"A brain tumor in your frontal lobe can cause confusion, forgetfulness, or even aggression and paranoid thoughts. ",1
549,WebMD,907098885298049025,9:30 PM - 10 Sep 2017,99,58,4,"Studies show that when people use larger bowls and plates, they eat more. Try this simple switch at mealtime: ",1
550,WebMD,907083785795198976,8:30 PM - 10 Sep 2017,32,45,3,"The plague has cropped up in the U.S. recently -- it's treatable, but can be deadly if not treated early enough. ",1
551,WebMD,907068686334402560,7:30 PM - 10 Sep 2017,90,66,4,"Most people who have an aneurysm don’t know it. But if it bursts, it can be life-threatening and cause brain damage. ",1
552,WebMD,907053590484746240,6:30 PM - 10 Sep 2017,66,35,6,"Selenium, found in Brazil nuts, is a nutrient you need -- but too much can cause a range of serious problems. ",1
553,WebMD,907038489232990208,5:30 PM - 10 Sep 2017,30,10,5,Atrophic glossitis is when your tongue sheds the bumps that give it the usual rough texture. More info: ,1
554,WebMD,907023391378612225,4:30 PM - 10 Sep 2017,34,25,0,You do a few things you know you shouldn’t -- we all do. But some of those bad habits can take a toll on your brain. ,1
555,WebMD,907001194849193992,3:01 PM - 10 Sep 2017,203,115,6,"An ingrown toenail may be painful, but most you can treat at home. Here's how -- and when to call a doctor:pic.twitter.com/76KwnvsMYz",2
556,WebMD,906985639681372160,2:00 PM - 10 Sep 2017,127,120,2,"For every 7 grams of fiber you add to your daily diet, your stroke risk decreases by 7%. ",1
557,WebMD,906970538102444032,1:00 PM - 10 Sep 2017,89,68,5,Sciatica can range from a bad cramp to a strong shooting pain that makes it hard to stand or even sit. More info: ,1
558,WebMD,906955439526608896,12:00 PM - 10 Sep 2017,50,30,0,"Conditions that make your joints swell and hurt, like rheumatoid arthritis, can lead to bunions. More information: ",1
559,WebMD,906940339960893441,11:00 AM - 10 Sep 2017,42,13,1,"""I... realized that I’m kinda fabulous and this world needs me as much as I need it."" #SuicidePrevention #BeThere ",1
560,WebMD,906925241905147907,10:00 AM - 10 Sep 2017,218,153,6,"Meat isn't the only way to get protein. These 10 veggies pack a powerful protein punch, too! ",1
561,WebMD,906910143719333888,9:00 AM - 10 Sep 2017,60,37,2,"Gastritis can be treated with OTC antacid, but if you don't do anything about it, it can lead to bleeding or ulcers. ",1
562,WebMD,906895049295847424,8:00 AM - 10 Sep 2017,44,44,0,"Conjunctival melanoma can look like dark spots on your eye, and it can spread if it isn't found and treated quickly. ",1
563,WebMD,906879943992373250,7:00 AM - 10 Sep 2017,86,49,1,You can exercise for less time if it's more intense: 15 min of jogging is about equal to 30 min of brisk walking. ,1
564,WebMD,906864844481187841,6:00 AM - 10 Sep 2017,54,23,1,"A ripe pineapple is slightly firm, with a sweet smell, yellow skin, and deep green leaves. How long it'll keep: ",1
565,WebMD,906849749441171456,5:00 AM - 10 Sep 2017,75,44,2,Bacteria can collect in surprising places -- like your sheets. When and how you should wash them: ,1
566,WebMD,906834869652684802,4:00 AM - 10 Sep 2017,132,74,0,Juicing can be a good way to get your daily 2.5 cups a day of fruits and veggies -- just follow these dos and don'ts:pic.twitter.com/YhnOJVZvOE,2
567,WebMD,906819544999702529,3:00 AM - 10 Sep 2017,83,64,2,Anyone who expresses suicidal thoughts or intentions should be taken seriously. #SuicidePrevention #BeThere ,1
568,WebMD,906804605442543616,2:00 AM - 10 Sep 2017,168,134,0,Your liver is one of the hardest-working organs in your body -- but do you know what it actually does? ,2
569,WebMD,906789345096544256,1:00 AM - 10 Sep 2017,122,82,7,"Signs of an overactive thyroid include being tired, nervous, moody, and frequently hungry. What you should know: ",1
570,WebMD,906766694202343425,11:30 PM - 9 Sep 2017,16,20,1,Swimmer's itch is a reaction to a tiny parasite that burrows into your skin. What to know: ,1
571,WebMD,906751597325070337,10:30 PM - 9 Sep 2017,49,25,5,"Lots of people have eczema, but you can take action to prevent flare-ups -- and treat them effectively. Learn more: ",1
572,WebMD,906736498569043968,9:30 PM - 9 Sep 2017,357,156,9,"Turns out, frozen veggies have the same health benefits as fresh -- even more in some cases. Learn more: ",1
573,WebMD,906721398177091584,8:30 PM - 9 Sep 2017,75,78,6,"Instead of washing your hands before you sit down at a restaurant, scrub up after you order. Here's why: ",1
574,WebMD,906706297390866434,7:30 PM - 9 Sep 2017,53,42,0,"Cold feet, misshapen nails, swelling, and numbness can all be warning signs of certain health conditions. More info: ",1
575,WebMD,906691198169042947,6:30 PM - 9 Sep 2017,76,51,0,Cardiac arrest is a serious medical emergency that requires immediate care. What to know: ,1
576,WebMD,906676099442192384,5:30 PM - 9 Sep 2017,79,55,1,Nearly everyone can benefit from cinnamon in its traditional role. Learn more: ,1
577,WebMD,906661003252944897,4:30 PM - 9 Sep 2017,86,34,4,New study: Light to moderate drinking can lower your odds of dying from heart disease. More info: ,1
578,WebMD,906646655252013056,3:33 PM - 9 Sep 2017,33,20,7,"True or false: As you get older, you grow more bones in your back. ",1
579,WebMD,906630798794784768,2:30 PM - 9 Sep 2017,113,59,1,Your nervous system is what lets you do everything from breathe to walk to dream. Learn more: ,1
580,WebMD,906615700223135744,1:30 PM - 9 Sep 2017,37,23,1,"The first steps are the same for all spider bites, even those from a black widow or brown recluse. What to know: ",1
581,WebMD,906600601798283271,12:30 PM - 9 Sep 2017,104,62,1,"Walking builds your stamina, strengthens lower body muscles, and helps fight against bone diseases. Learn more: ",1
582,WebMD,906585504946192385,11:30 AM - 9 Sep 2017,50,50,2,"Breast cancer often has no symptoms, but you may notice something you want the doctor to check. More info: ",1
583,WebMD,906562852768636930,10:00 AM - 9 Sep 2017,51,33,0,So you've had your cholesterol tested -- what do the levels actually mean? What to know: ,1
584,WebMD,906547892361494536,9:00 AM - 9 Sep 2017,65,24,0,Be your own barista! Try this DIY skinny latte recipe:pic.twitter.com/JgOtjmYRuD,2
585,WebMD,906532654731988992,8:00 AM - 9 Sep 2017,58,38,0,"Need extra motivation to brush & floss every day? People w/ gum disease are more likely to have heart disease, too. ",1
586,WebMD,906517554579075072,7:00 AM - 9 Sep 2017,62,22,1,"Huckleberries look like blueberries, but they're rarer and sweeter. Where the most sought-after ones grow: ",1
587,WebMD,906502454828822528,6:00 AM - 9 Sep 2017,48,23,0,"If your heel hurts, plantar fasciitis might be what's behind it. What to know: ",1
588,WebMD,906487357087592448,5:00 AM - 9 Sep 2017,43,29,3,"Americans spend billions of dollars a year on protein supplements, but are the products safe? What you should know: ",1
589,WebMD,906472473335664640,4:00 AM - 9 Sep 2017,114,46,0,Power up your Saturday morning with these delicious veggie soufflés.pic.twitter.com/wY3MLo0JSo,2
590,WebMD,906457157301927936,3:00 AM - 9 Sep 2017,42,37,3,An estimated 40% to 50% of fair-skinned people who live to be 65 will develop at least one skin cancer. ,1
591,WebMD,906442057610416128,2:00 AM - 9 Sep 2017,40,24,0,Lower back pain can be intense and is one of the top causes of missed work. What to know about possible causes: ,1
592,WebMD,906426957864239104,1:00 AM - 9 Sep 2017,48,28,0,What are wisdom teeth and why do they sometimes require removal? What you should know: ,1
593,WebMD,906411996308033537,12:00 AM - 9 Sep 2017,98,61,0,"If you're a beginner, how long and often should you train for a 5K? Run through our top tips! ",2
594,WebMD,906404308740182016,11:30 PM - 8 Sep 2017,31,17,0,"In the past, agoraphobia had been linked to panic disorder, but it’s now thought of as a separate disorder. More: ",1
595,WebMD,906388958782922753,10:29 PM - 8 Sep 2017,36,37,2,Is drinking diet soda a health risk? What you should know: ,1
596,WebMD,906359009216749570,8:30 PM - 8 Sep 2017,19,15,0,ME/CFS can be completely incapacitating and includes debilitating fatigue along with other symptoms. What to know: ,1
597,WebMD,906343912209616896,7:30 PM - 8 Sep 2017,99,44,1,Some vegetables are better than others when you're watching your triglycerides. More info: ,1
598,WebMD,906328809682685958,6:30 PM - 8 Sep 2017,15,11,0,5 questions to consider when signing your child up for an afterschool program (via @GOTRI): ,1
599,WebMD,906313710351904768,5:30 PM - 8 Sep 2017,60,35,0,New study: The HPV vaccine may even protect women who never got it -- what it may mean for cervical cancer rates: ,1
600,WebMD,906298608999424000,4:30 PM - 8 Sep 2017,29,20,0,The anesthetic ketamine could offer hope for people who don't have other depression treatment options. What to know: ,1
601,WebMD,906275964317040641,3:00 PM - 8 Sep 2017,30,16,0,People with chronic migraine endure at least 15 days a month of painful migraine symptoms -- what you should know: ,1
602,WebMD,906261046561779712,2:00 PM - 8 Sep 2017,189,130,5,Got a headache? Try these tips for quick relief.pic.twitter.com/99guzVPnHy,2
603,WebMD,906245764774584320,1:00 PM - 8 Sep 2017,7,15,1,"FDA says EpiPen manufacturer failed to investigate claims of the life-saving devices malfunctioning, issues warning. ",1
604,WebMD,906230663099056129,12:00 PM - 8 Sep 2017,9,7,4,"In a 911 call, a man blames his wife's murder on too much cold medicine. can common cold meds really be blamed? ",1
605,WebMD,906223114438266881,11:30 AM - 8 Sep 2017,25,11,0,"This mom was diagnosed with cancer, but she didn't let that stop her from being a fierce fashionista. ",1
606,WebMD,906223113016401920,11:30 AM - 8 Sep 2017,21,12,0,This cancer survivor used her fierce fashion sense to fuel her chemotherapy fight -- and won. ,1
607,WebMD,906208017464655873,10:30 AM - 8 Sep 2017,43,19,3,"Eating prompts the brain to release ""feel good"" hormones, known as endorphins, a new study shows. More info: ",1
608,WebMD,906171699292504064,8:05 AM - 8 Sep 2017,24,25,12,"In order to increase sales, Insys allegedly took patients who didn't have cancer and made it look like they did. ",1
609,WebMD,906140213340250112,6:00 AM - 8 Sep 2017,126,62,0,Mangoes are rich in vitamin C and easy to enjoy with these simple hacks: ,2
610,WebMD,906124969377193984,5:00 AM - 8 Sep 2017,22,12,3,"Left untreated, a toenail fungus infection could spread to other toenails, skin, or even your fingernails. More: ",1
611,WebMD,906109870205743104,4:00 AM - 8 Sep 2017,70,41,0,"While citrus fruits like oranges are vitamin C giants, bananas also have it. Learn more: ",1
612,WebMD,906094768958177281,3:00 AM - 8 Sep 2017,50,96,3,"RECALL ALERT: 465,000 pacemakers are being recalled over concerns the devices’ software could be hacked. More info: ",1
613,WebMD,906079668423593985,2:00 AM - 8 Sep 2017,11,1,0,"More than 3.6 million preschool-aged kids live in homes w/ lead-based paint, according to HUD. One family's story: ",1
614,WebMD,906011723928240132,9:30 PM - 7 Sep 2017,66,56,2,"If you take medicine to control your heart rhythm, you may want to skip grapefruit. Here's why: ",1
615,WebMD,905996623096029184,8:30 PM - 7 Sep 2017,81,56,4,Obsessive-compulsive personality disorder isn’t the same as obsessive-compulsive disorder. What to know: ,1
616,WebMD,905982024049143808,7:32 PM - 7 Sep 2017,155,106,3,Loneliness can take a physical toll on your health --  but there are steps you can take to overcome that. More info: ,1
617,WebMD,905966423918465024,6:30 PM - 7 Sep 2017,109,68,3,Did you know that cherries have multiple health benefits?  Learn more about what makes them nutritional all-stars: ,1
618,WebMD,905951323169882114,5:30 PM - 7 Sep 2017,27,26,0,Women who have trouble with conception are 6 to 8 times more likely to have endometriosis than fertile women. More: ,1
619,WebMD,905936223830728704,4:30 PM - 7 Sep 2017,38,24,0,Struggle to sleep at night? You’re not alone. What a psychotherapist recommends to patients for better sleep: ,1
620,WebMD,905921122000150529,3:30 PM - 7 Sep 2017,39,21,2,"Hurricane Harvey may be gone, but health concerns and disease risk remain in areas that experienced flooding. ",1
621,WebMD,905906029615083521,2:30 PM - 7 Sep 2017,128,89,15,"In a new study, taking a daily statin reduced risk of heart disease by 28% -- and overall risk of death by 18%. ",1
622,WebMD,905890925360054272,1:30 PM - 7 Sep 2017,21,25,0,"When a migraine starts in the office, going to bed isn't an option. How you can avoid a migraine on the job: ",1
623,WebMD,905875929393762305,12:30 PM - 7 Sep 2017,85,59,6,There are a few things you can do to ease dental pain at home -- but it's usually a good idea call your dentist. ,2
624,WebMD,905860726492942336,11:30 AM - 7 Sep 2017,115,75,2,"A new ""cancer pen"" promises to help surgeons immediately detect and completely remove cancerous tumor tissue. More: ",1
625,ResearchAmerica,905844182853537792,10:24 AM - 7 Sep 2017,4,7,0,"Tune in for panel 2 of #RAForum17 with @NancyatHeart, @joevselby, @VictorDzau, @jwb431 and more!  ",2
626,WebMD,905838078329323521,10:00 AM - 7 Sep 2017,22,21,0,Chocolate and sugary foods may not cause acne on their own -- but they could raise your chances of blemishes. ,1
627,ResearchAmerica,905823869671485440,9:03 AM - 7 Sep 2017,12,5,0,We must have greater insights into genetics to better understand opioid epidemic. @LMaineAACP #RAforum17pic.twitter.com/eERDQio6ZN,1
628,PJK4brainhealth,905783466234699776,6:23 AM - 7 Sep 2017,49,18,2,I'm at #RAforum17 to discuss the role of research in combating the #OpioidCrisis. View the livestream at 11:45am ET:,1
629,WebMD,905813580725006336,8:22 AM - 7 Sep 2017,4,6,0,Top leaders offer insights on high-profile health and medical issues at #RAForum17. Live coverage: ,1
630,WebMD,905813430375993344,8:22 AM - 7 Sep 2017,29,34,0,"After 40 years of decline in U.S. stroke deaths, researchers blame obesity and diabetes for a recent increase. ",1
631,WebMD,905786494006198272,6:35 AM - 7 Sep 2017,9,9,0,Join WebMD for our live coverage of #RAForum17 and stream here: ,1
632,WebMD,905762761736675328,5:00 AM - 7 Sep 2017,121,69,3,This simple trick will help you shuck corn on the cob quickly: ,2
633,WebMD,905732379972653056,3:00 AM - 7 Sep 2017,10,3,0,"Although lice and their nits are small, they are visible to the naked eye. What to look for: ",1
634,WebMD,905649334808702976,9:30 PM - 6 Sep 2017,36,12,1,More than 60 million Americans experience heartburn at least once a month. What to know: ,1
635,WebMD,905634233460379649,8:30 PM - 6 Sep 2017,49,35,1,"Any opening in the skin can get infected. As your wound heals, look out for these signs: ",1
636,WebMD,905619133496164356,7:30 PM - 6 Sep 2017,49,41,0,"Fallopian tube cancer can start at any age, but it's most common in women who are in their 50s or 60s. More info: ",1
637,WebMD,905604036145143808,6:30 PM - 6 Sep 2017,110,65,7,Do you know how to tell if a watermelon is ripe? ,1
638,WebMD,905573836590022656,4:30 PM - 6 Sep 2017,45,34,1,Psoriasis may triple your chances of having a heart attack and stroke. Here's why: ,1
639,WebMD,905558736735002624,3:30 PM - 6 Sep 2017,16,12,0,"""Just looking at historical houses now almost makes my skin crawl wondering how much lead could still be there."" ",1
640,WebMD,905543636296851457,2:30 PM - 6 Sep 2017,43,34,1,Approximately 28 million Americans live with migraine. Get customized tips and options recommended just for you: ,1
641,WebMD,905528032030543872,1:28 PM - 6 Sep 2017,157,119,6,"There may be at least one advantage to being short: a lower risk for blood clots in the veins, a new study shows. ",1
642,WebMD,905505888894668803,12:00 PM - 6 Sep 2017,23,8,0,"""I’m thankful that that April day wasn’t the end of my life."" @CrisisTextLine's Jen James shares her story: ",1
643,WebMD,905483283450003458,10:30 AM - 6 Sep 2017,19,17,2,Lead is an often invisible problem that poses serious health hazards in homes across the U.S. ,1
644,WebMD,905468258928775168,9:30 AM - 6 Sep 2017,42,44,0,The CDC says no level of lead is safe for kids. Learn more about where it may be hiding in your home: ,1
645,WebMD,905459956991881217,8:57 AM - 6 Sep 2017,11,8,0,How a bite of a hot dog threatened and saved a 9-year-old boy's life: ,1
646,GOTRI,897419638065303553,4:28 AM - 15 Aug 2017,45,62,7,The results are in! See the full impact of #GOTR ,2
647,WebMD,905430385500323840,7:00 AM - 6 Sep 2017,14,8,0,"Anna Alexander drops her daughter off at school and works out, just part of her daily life with bipolar disorder.",1
648,WebMD,905415299448672256,6:00 AM - 6 Sep 2017,26,27,0,Ever notice that some foods just don't satisfy your hunger very well or for long? Learn more about why it happens: ,1
649,WebMD,905400191712419843,5:00 AM - 6 Sep 2017,106,79,1,Attitude is half the battle. #WednesdayWisdompic.twitter.com/XumqgtmSWH,1
650,WebMD,905377541342601216,3:30 AM - 6 Sep 2017,57,39,0,Some health conditions can affect your personality and make you act in ways that are out of character. More info: ,1
651,WebMD,905302042842943490,10:30 PM - 5 Sep 2017,91,75,1,"Pancreatic cancer is called a ""silent"" disease because symptoms typically do not show up in the early stages. ",1
652,WebMD,905286947165396993,9:30 PM - 5 Sep 2017,14,16,0,Pinworm infection occurs most often in kids and can also be easily spread to family members or caregivers. ,1
653,WebMD,905272068564033538,8:30 PM - 5 Sep 2017,105,56,2,"Gel manicures look great and last longer, but do they ruin your nails and skin? What to know:pic.twitter.com/PS83muxbgR",2
654,WebMD,905256746687619072,7:30 PM - 5 Sep 2017,30,35,0,TB ranks alongside HIV in terms of lives lost worldwide -- and it's getting harder to fight. What to know: ,1
655,WebMD,905241644802482177,6:30 PM - 5 Sep 2017,29,19,0,The CDC found that 4 in 10 adults with asthma were obese. What you should know: ,1
656,WebMD,905226546121756672,5:30 PM - 5 Sep 2017,57,49,5,High-level physical or emotional stress can trigger hair loss. What you need to know: ,1
657,WebMD,905196345727868929,3:30 PM - 5 Sep 2017,72,108,1,"RECALL ALERT: Almost 500,000 pacemakers have been recalled due to vulnerability to outside hacking. What to know: ",1
658,WebMD,905181247009382401,2:30 PM - 5 Sep 2017,67,34,2,A first-of-its-kind treatment known as CAR T-cell therapy is fighting cancer in an entirely new way. How it works: ,1
659,WebMD,905160368443592704,1:07 PM - 5 Sep 2017,66,63,2,Researchers think they may have found the key to fighting a deadly brain cancer: the Zika virus. ,1
660,WebMD,905151050994331649,12:30 PM - 5 Sep 2017,62,33,0,All your senses can feel under attack when a migraine hits. How to help someone in the midst of pain: ,1
661,WebMD,905135952137510912,11:30 AM - 5 Sep 2017,25,31,1,CRE urinary tract infections kill up to 50% of hospitalized patients when it becomes a bloodstream infection. ,1
662,ArefaMD,905096394540765184,8:52 AM - 5 Sep 2017,9,3,0,".@WebMD's video series patient, Susan Rosen, won't let metastatic #breastcancer define her. Thx for the interview!",1
663,Medscape,904014506510180356,9:13 AM - 2 Sep 2017,14,14,0,"This 1-minute #MorningReport w/ @ArefaMD covers a new study challenging the ""fat but fit"" theory. ",2
664,WebMD,905113304347144193,10:00 AM - 5 Sep 2017,25,23,0,Most American kids spend 4.5 hours a day using some kind of screen. Some tips for helping them put the screens away: ,1
665,WebMD,905098417575260162,9:00 AM - 5 Sep 2017,59,37,0,Don't let your leftovers from the weekend go bad. What to know:pic.twitter.com/mKeo3sXzMm,2
666,ArefaMD,905058091674284032,6:20 AM - 5 Sep 2017,3,2,0,Breast Massages Are a Thing. But Are They Legit? Thanks for the interview!,1
667,WebMD,905083107895861248,8:00 AM - 5 Sep 2017,94,97,4,"After the death of a 25-year-old bodybuilder, questions have arisen about the safety of protein supplements. ",1
668,WebMD,905052902774984704,6:00 AM - 5 Sep 2017,26,22,0,"APD, also known as central auditory processing disorder, isn't hearing loss or a learning disorder. What to know: ",1
669,WebMD,905022703664603138,4:00 AM - 5 Sep 2017,47,49,1,"If you have pain in your arms, legs, or both, your muscles may not be getting enough blood. What to know: ",1
670,WebMD,904999803830054913,2:29 AM - 5 Sep 2017,260,150,6,Blood pressure on the rise from a sodium surge? Curb it by eating a banana. Here's why: ,1
671,WebMD,904954756422041600,11:30 PM - 4 Sep 2017,38,29,1,"When cervical cells first become abnormal, there are rarely any warning signs. Over time symptoms may include: ",1
672,WebMD,904939656831279104,10:30 PM - 4 Sep 2017,35,38,5,"A brown recluse spider's venom is toxic, and their bite can sometimes cause serious wounds and infection. More info: ",1
673,WebMD,904924556904845312,9:30 PM - 4 Sep 2017,40,21,1,What you should know about skin infections and treatment: ,1
674,WebMD,904909489111015425,8:30 PM - 4 Sep 2017,111,86,5,Every second counts when seeking treatment for a stroke. What you need to know: ,1
675,WebMD,904894356687081472,7:30 PM - 4 Sep 2017,171,124,6,"Walking barefoot, or in flimsy shoes can overstretch, tear, or inflame your plantar fascia. ",1
676,WebMD,904879264285286400,6:30 PM - 4 Sep 2017,40,16,14,True or false: You can't live without your colon. ,1
677,WebMD,904849062503096320,4:30 PM - 4 Sep 2017,37,17,1,"Boils are usually pea-sized, but can grow as large as a golf ball. What to know about symptoms and treatment: ",1
678,WebMD,904826412355477507,3:00 PM - 4 Sep 2017,107,58,1,"Fatigue is the most common symptom of B12 deficiency, but it isn't the only one. What to know: ",1
679,WebMD,904796213794533376,1:00 PM - 4 Sep 2017,166,139,5,"Fruit has fiber and other nutrients you need. But it also has natural sugar, and some have more than others. ",1
680,WebMD,904788661627179008,12:30 PM - 4 Sep 2017,89,102,4,"Letting a baby or toddler use a smartphone or tablet may lead to delays in talking, a recent study suggests. More: ",1
681,WebMD,904773562791321602,11:30 AM - 4 Sep 2017,58,27,1,Heart palpitations from AFib last longer than those brought on by anxiety. What to know: ,1
682,WebMD,904750913679740929,10:00 AM - 4 Sep 2017,40,38,2,"If Lyme disease is not detected and treated in its early stages, it can extend to more areas of the body. More info: ",1
683,WebMD,904735964601483265,9:00 AM - 4 Sep 2017,234,184,3,Dehydration can occur in anyone of any age. Know the warning signs:pic.twitter.com/JZ7IG0UDxJ,2
684,WebMD,904720716402188288,8:00 AM - 4 Sep 2017,135,117,1,Certain foods can help you lower your LDL (“bad”) cholesterol-- including avocado and dark chocolate. ,1
685,WebMD,904709543170633730,7:15 AM - 4 Sep 2017,21,18,1,Doctors say people with Kate's level of migraine don't get out of bed -- here's what keeps her going. ,2
686,WebMD,904705617931186177,7:00 AM - 4 Sep 2017,24,26,2,Smokers are twice as likely to have macular degeneration as people who don’t smoke. More info: ,1
687,WebMD,904690519070138368,6:00 AM - 4 Sep 2017,10,9,0,Kate's daily battle against migraine pain is one her mother Jill knows all too well. What role does genetics play? ,1
688,WebMD,904675414995603456,5:00 AM - 4 Sep 2017,24,18,1,True or false: It’s OK to use a cotton swab in your ear if you are gentle. ,1
689,WebMD,904660316344250368,4:00 AM - 4 Sep 2017,98,62,0,Chronic worry and emotional stress can trigger a number of health problems. Here's how to gain control: ,1
690,WebMD,904630118924128256,2:00 AM - 4 Sep 2017,30,17,1,It's a myth that late-night eating leads to weight gain -- but here's why you should still avoid it: ,1
691,WebMD,904615018964115458,1:00 AM - 4 Sep 2017,62,48,2,"Panic attacks can feel like a heart attack. Besides chest pain, here's what you may feel: ",1
692,WebMD,904592369877745664,11:30 PM - 3 Sep 2017,105,89,6,Major new study: People with a high fat intake have a lower risk of early death than those with a high-carb diet. ,1
693,WebMD,904577268185489408,10:30 PM - 3 Sep 2017,70,51,0,"Call 911 if you're with someone who suddenly gets an extreme headache, loses consciousness, or has a seizure. ",1
694,WebMD,904562170163318784,9:30 PM - 3 Sep 2017,58,35,0,"If you have peripheral artery disease, your legs may feel weak or numb, or cramp when you walk. What to know: ",1
695,WebMD,904547071109234688,8:30 PM - 3 Sep 2017,49,31,0,Eating a big meal too late can upset your system and affect how well you sleep. What you should know: ,1
696,WebMD,904531970662772736,7:30 PM - 3 Sep 2017,49,30,2,Signs of bladder cancer include blood in the urine and other changes to bladder habits. What you should know: ,1
697,WebMD,904517167353356288,6:31 PM - 3 Sep 2017,71,36,1,"Acupressure is similar to acupuncture -- without the needles. But does it work?
 ",2
698,WebMD,904501771036495872,5:30 PM - 3 Sep 2017,75,61,2,44% of women diagnosed with uterine fibroids weren't aware of this safer and less invasive treatment. ,1
699,WebMD,904486673240784896,4:30 PM - 3 Sep 2017,54,26,2,It's a myth you should have a bowel movement every day. ,1
700,WebMD,904471573997998085,3:30 PM - 3 Sep 2017,67,35,6,"Pasta is packed with essential nutrients, including iron, folic acid, and other B vitamins. ",1
701,WebMD,904464020622716928,3:00 PM - 3 Sep 2017,29,28,1,"Most MRSA infections are mild, but they can change, becoming deeper and more serious. What to know: ",1
702,WebMD,904441371540455426,1:30 PM - 3 Sep 2017,97,40,3,"""You will be many selves as you go through treatment. Be kind to them all."" ",1
703,WebMD,904426273736466432,12:30 PM - 3 Sep 2017,53,37,1,"Feeling bloated, irritable, or just not your best? A hormone imbalance could be to blame. ",1
704,WebMD,904411442996285440,11:31 AM - 3 Sep 2017,128,67,2,"First meditation tip: Don't feel bad if your mind wanders. Instead, give yourself props for noticing. ",2
705,WebMD,904403623643369473,11:00 AM - 3 Sep 2017,53,31,3,Does this newly approved treatment for childhood leukemia offer hope in the fight against other forms of cancer? ,1
706,WebMD,904388526690664448,10:00 AM - 3 Sep 2017,52,42,2,About 1/3 of people with type 2 diabetes don't know they have it. Here are the signs to look out for: ,1
707,WebMD,904373426462367744,9:00 AM - 3 Sep 2017,57,28,0,Losing weight may be harder after 40 -- but it is possible. What to know: ,1
708,WebMD,904358329149005828,8:00 AM - 3 Sep 2017,48,23,0,"Once they're ripe, you can keep kiwis in the fridge up to 3 weeks. How to tell when they're ready: ",1
709,WebMD,904343227867779073,7:00 AM - 3 Sep 2017,14,30,0,"In just 4 years, trampoline park injuries jumped from 580 to 7,000 per year. What @dr_hansa wants you to know: ",1
710,WebMD,904328127769391106,6:00 AM - 3 Sep 2017,23,11,0,Summer's not over yet -- beware these 3 summer food hazards: ,1
711,WebMD,904297931641114624,4:00 AM - 3 Sep 2017,52,50,2,A 50-year-old man has a 1 in 2 chance of getting heart disease at some point. Know the signs: ,1
712,WebMD,904275280042307584,2:30 AM - 3 Sep 2017,26,13,1,"Bulging eyes could be a sign of Graves' disease, a thyroid disorder. Other symptoms may include: ",1
713,WebMD,904260181441343488,1:30 AM - 3 Sep 2017,47,27,2,"When you rinse raw meat, the bacteria have to go somewhere, and that's your sink. How often you should disinfect it: ",1
714,WebMD,904245082941001728,12:30 AM - 3 Sep 2017,23,7,0,"Living with psoriasis means you have a greater chance of other health problems, too. What you should know: ",1
715,WebMD,904223185964589056,11:03 PM - 2 Sep 2017,46,40,1,Screening tests are key to an early diagnosis of colorectal cancer. What you should know: ,1
716,WebMD,904214880236044288,10:30 PM - 2 Sep 2017,149,87,9,The most common symptom of sciatica is lower back pain that extends through the hip and buttock and down one leg. ,1
717,WebMD,904199782670925824,9:30 PM - 2 Sep 2017,285,150,5,"Pomegranate juice may help your body fight bacteria and several kinds of viruses, including the flu. Learn more: ",1
718,WebMD,904184682924974080,8:30 PM - 2 Sep 2017,34,29,2,Hand-foot-and-mouth disease tends to spread easily in the summer and fall. What to know: ,1
