,username,TwitterID,DateTime,likes,retweet,replies,text,media
711,ClevelandClinic,898202120767361025,8:17 AM - 17 Aug 2017,187,154,8,How a solar eclipse can trick your eyes and what to do about it: ,2
712,ClevelandClinic,898160505507897344,5:32 AM - 17 Aug 2017,304,204,3,Try these 3 easy stretches to ease your carpal tunnel pain: ,2
713,ClevelandClinic,898127766876557313,3:22 AM - 17 Aug 2017,76,37,1,Here's how to avoid an ingrown hair after shaving,1
714,ClevelandClinic,898018044701790208,8:06 PM - 16 Aug 2017,148,89,3,Did you know déjà vu occurs more frequently on evenings and weekends. Here's why it happens:,1
715,ClevelandClinic,898011248268197888,7:39 PM - 16 Aug 2017,61,45,0,What you should (and shouldn't) eat after gallbladder surgery.,1
716,ClevelandClinic,898002189330690048,7:03 PM - 16 Aug 2017,123,104,3,Signs of job burnout:,1
717,ClevelandClinic,897978247195103233,5:27 PM - 16 Aug 2017,89,50,7,Do topical creams relieve pain as well as their oral counterparts?,1
718,ClevelandClinic,897936255748632576,2:41 PM - 16 Aug 2017,44,9,2,Sorting through the emerging therapies for this often overlooked condition:,1
719,TobyCosgroveMD,897929367401017344,2:13 PM - 16 Aug 2017,96,33,23,I remain committed to improving healthcare for Americans. Here’s the statement from the Strategic & Policy Forum:,1
720,ClevelandClinic,897865288116514819,9:59 AM - 16 Aug 2017,175,75,7,"The 3 kinds of naps, and how each helps you re-charge:",1
721,ClevelandClinic,897852224520323072,9:07 AM - 16 Aug 2017,205,90,8,"If you're not walking your dog regularly, you may be missing out on health benefits.  ",2
722,ClevelandClinic,897798095509094401,5:32 AM - 16 Aug 2017,104,51,3,Do you wake up from a painful charley horse in the middle of the night? How to stop it:,1
723,ClevelandClinic,897765127516303361,3:21 AM - 16 Aug 2017,181,111,4,Can't shake the soreness after a workout? Your diet may be a solution:,1
724,ClevelandClinic,897655657645707264,8:06 PM - 15 Aug 2017,170,137,5,When a heart attack may have no symptoms at all.,1
725,ClevelandClinic,897641563026862080,7:10 PM - 15 Aug 2017,177,143,12,Why you crave these 4 foods and how to stop. ,1
726,ClevelandClinic,897610357979717632,5:06 PM - 15 Aug 2017,71,35,5,"Are sweet potato fries really the healthier option? @AnnaTaylorRD
explains:",1
727,ClevelandClinic,897599788404715522,4:24 PM - 15 Aug 2017,89,54,4,6 conditions that could cause heavy bleeding in woman.,1
728,ClevelandClinic,897590225802846209,3:46 PM - 15 Aug 2017,19,11,1,"Join @Google @LinkedIn @Verywell & more at #CMWorld Health Summit

Learn from healthcare's top content marketers",1
729,ClevelandClinic,897560529400602624,1:48 PM - 15 Aug 2017,272,181,12,How adult coloring can calm and relax your brain. #NationalRelaxationDay,1
730,ClevelandClinic,897551988484956161,1:14 PM - 15 Aug 2017,144,98,3,Best evidence to date that gut bacteria plays a role in obesity:,1
731,ClevelandClinic,897502902415048705,9:59 AM - 15 Aug 2017,71,38,4,Bothered by a boney bunion? Here's what to do:,1
732,ClevelandClinic,897492834198011904,9:19 AM - 15 Aug 2017,39,14,2,"Important points about high-tech baby monitoring devices:

 - They are not for medical use
 - Can't detect apnea",1
733,ClevelandClinic,897481615735173121,8:34 AM - 15 Aug 2017,288,181,4,There's a lot of weight loss advice out there. We put together a list of our best tips:,1
734,ClevelandClinic,897435707156840448,5:32 AM - 15 Aug 2017,165,102,2,3 ways to control your high blood pressure (without medicine)!,1
735,ClevelandClinic,897402991413567488,3:22 AM - 15 Aug 2017,155,87,6,Stye in your eyes? What you should (and shouldn't) do:,1
736,ClevelandClinic,897301573021442048,8:39 PM - 14 Aug 2017,87,38,5,The curious case of women with upper abdominal pain and major weight loss:,1
737,ClevelandClinic,897293269293551616,8:06 PM - 14 Aug 2017,128,63,1,Why you might feel fuller when you've lost weight:,1
738,ClevelandClinic,897279176696373249,7:10 PM - 14 Aug 2017,136,112,4,The reasons we crave sugar and salt.,1
739,ClevelandClinic,897247969321385984,5:06 PM - 14 Aug 2017,141,73,2,How to detect if your B12 level is low:,1
740,ClevelandClinic,897237399931047936,4:24 PM - 14 Aug 2017,69,33,2,This is why carbs cause bloating,1
741,ClevelandClinic,897227836599054340,3:46 PM - 14 Aug 2017,42,17,2,What are those little white bumps on your face and what do you do about them?,1
742,ClevelandClinic,897188828758265857,1:11 PM - 14 Aug 2017,143,93,3,4 ways to get your metabolism moving in the right direction w/ @KristinKirkpat:,1
743,ClevelandClinic,897160143930097664,11:17 AM - 14 Aug 2017,20,6,1,"Smaller gifts can make a big difference for projects on our new crowdfunding platform.

Story from @CrainsCleveland. ",1
744,ClevelandClinic,897140512301305856,9:59 AM - 14 Aug 2017,128,91,5,Can fasting help or hurt your heart? Here’s a cardiologist’s perspective:,1
745,ClevelandClinic,897110314948337665,7:59 AM - 14 Aug 2017,86,45,2,5 of the best LUNCH options to keep you feeling your best.,1
746,ClevelandClinic,897073321946296320,5:32 AM - 14 Aug 2017,204,137,7,The difference between farmed and wild salmon from @KristinKirkpat:,1
747,ClevelandClinic,897040602335936512,3:22 AM - 14 Aug 2017,142,86,1,Over oatmeal? Try these 7 types of grain to start your morning right!,1
748,ClevelandClinic,896930879292850178,8:06 PM - 13 Aug 2017,200,99,8,What's the #1 way to prevent wrinkles?,1
749,ClevelandClinic,896916787698089984,7:10 PM - 13 Aug 2017,145,125,1,What foods (and supplements) to avoid when you have #thyroid problems.,1
750,ClevelandClinic,896885585385857024,5:06 PM - 13 Aug 2017,103,53,6,Can anything prevent your hair from graying?,1
751,ClevelandClinic,896875011138502656,4:24 PM - 13 Aug 2017,134,91,1,The acid in your stomach is strong enough to burn your skin. 8 more interesting #digestive facts:,1
752,ClevelandClinic,896865448989310976,3:46 PM - 13 Aug 2017,53,28,1,FMD can cause #stroke in otherwise healthy women. Here are symptoms to watch for:,1
753,ClevelandClinic,896834023565262850,1:41 PM - 13 Aug 2017,318,219,5,Some apples have higher levels of nutrients than others. These are the best ones:,1
754,ClevelandClinic,896810083434217472,12:06 PM - 13 Aug 2017,91,78,3,Are protein bars wrecking your diet? How to choose wisely:,1
755,ClevelandClinic,896778124800798720,9:59 AM - 13 Aug 2017,145,72,2,The protein-sparing modified fast diet can be used for long-term weight loss:,1
756,ClevelandClinic,896753963671863296,8:23 AM - 13 Aug 2017,135,57,2,"See how brain stimulation is helping a patient recover from a stroke. 

""It's exciting I can use my fingers.""
",1
757,ClevelandClinic,896748377924411392,8:00 AM - 13 Aug 2017,138,72,1,"To help alleviate your creaky knees and soothe the discomfort, try this:",1
758,ClevelandClinic,896710930880282624,5:32 AM - 13 Aug 2017,94,51,4,Are these bad cooking habits making you fat? w/ @KristinKirkpat,1
759,ClevelandClinic,896678215196045312,3:22 AM - 13 Aug 2017,149,82,5,8 steps you can take to overcome resistant #hypertension,1
760,ClevelandClinic,896568493293883393,8:06 PM - 12 Aug 2017,150,87,4,Read this if you're a snorer (or if one keeps you awake).,1
761,ClevelandClinic,896554399077515264,7:10 PM - 12 Aug 2017,156,82,1,These 7 steps can help you find the best pillow for the best ,1
762,ClevelandClinic,896523193405497344,5:06 PM - 12 Aug 2017,97,57,0,80% of causes of bladder issues are related to conditions outside the bladder.,1
763,ClevelandClinic,896512623197511680,4:24 PM - 12 Aug 2017,99,73,2,Six less-known effects that alcohol has on your body.,1
764,ClevelandClinic,896503060989652992,3:46 PM - 12 Aug 2017,97,65,4,The most common causes of painful ingrown toenails:,1
765,ClevelandClinic,896464054113505280,1:11 PM - 12 Aug 2017,139,97,0,"5 tips to relieve computer, tablet and smartphone induced eye strain:",1
766,ClevelandClinic,896447697837862914,12:06 PM - 12 Aug 2017,361,215,5,Build a better salad. Here's how:,1
767,ClevelandClinic,896433855841714176,11:11 AM - 12 Aug 2017,173,51,5,"A patient of ours who was part of a clinical trial is defying the odds after brain tumor diagnosis.Thank you, @WEWS!",1
768,ClevelandClinic,896415735412654080,9:59 AM - 12 Aug 2017,88,49,6,Can’t stomach butter? Here's what you should know about ghee:,1
769,ClevelandClinic,896385536994050049,7:59 AM - 12 Aug 2017,62,32,2,Vasculitis: challenging symptoms & 5 common medications.,1
770,ClevelandClinic,896348544931479552,5:32 AM - 12 Aug 2017,71,41,3,What's better for your skin: shaving or waxing? We break it down:,1
771,ClevelandClinic,896206103284994049,8:06 PM - 11 Aug 2017,53,29,0,Do you have #PsoriaticArthritis? You may be at risk for one of these 11 conditions:,1
772,ClevelandClinic,896192010981220352,7:10 PM - 11 Aug 2017,73,44,3,6 conditions that could cause heavy bleeding in woman.,1
773,ClevelandClinic,896184964752044032,6:42 PM - 11 Aug 2017,125,58,1,Here's what research says about melatonin and your #sleep:,1
774,ClevelandClinic,896160824196079616,5:06 PM - 11 Aug 2017,231,170,1,Try this simple exam to check for thyroid nodules at home. ,2
775,ClevelandClinic,896140673061011456,3:46 PM - 11 Aug 2017,98,66,4,"Are you putting on extra ""wine weight"" from your nightly glass? Avoid it w/ these tips from @KristinKirkpat:",1
776,ClevelandClinic,896101668705767426,1:11 PM - 11 Aug 2017,169,127,0,"Women may never get chest pain. Instead, they may develop these symptoms:",1
777,ClevelandClinic,896095137809420288,12:45 PM - 11 Aug 2017,666,153,26,These cute kids graduated from the Lerner School for Autism preschool program! Let's congratulate them on their promotion to kindergarten. pic.twitter.com/DAKwAQJ1XG,1
778,ClevelandClinic,896085308009328640,12:06 PM - 11 Aug 2017,131,62,3,This is why you get hiccups (and how to make them stop),1
779,ClevelandClinic,896064435973898240,10:43 AM - 11 Aug 2017,146,74,3,Attention reporters: Woman who suffered stroke regains use of hand after DBS technique. Resources for a story:  ,2
780,ClevelandClinic,896053347408646144,9:59 AM - 11 Aug 2017,90,40,1,3 reasons you get dizzy when you stand up too quickly.,1
781,ClevelandClinic,895999122569822208,6:23 AM - 11 Aug 2017,91,62,1,Three types of topical treatments to try for #arthritis pain:,1
782,ClevelandClinic,895953439473184768,3:22 AM - 11 Aug 2017,53,32,0,Are certain people more likely to have cellulite? 5 questions answered:,1
783,ClevelandClinic,895834657375137792,7:30 PM - 10 Aug 2017,81,53,2,Apple or pear: which body shape is worse for your health?,1
784,ClevelandClinic,895808230265425920,5:45 PM - 10 Aug 2017,33,15,1,Going to #CMWorld? Stick around Sept. 8 to learn from the best in #healthcare content marketing.,1
785,ClevelandClinic,895787847348871168,4:24 PM - 10 Aug 2017,140,103,4,8 types of PAIN you shouldn't ignore:,1
786,ClevelandClinic,895778284998447104,3:46 PM - 10 Aug 2017,123,66,0,"Despite what you've heard, normal stress of day-to-day doesn't cause/contribute to ulcers. This does:",1
787,ClevelandClinic,895767997180256256,3:05 PM - 10 Aug 2017,314,64,14,"Jennifer's 19th birthday wasn't supposed to take place in a hospital room, so our #digestive team threw her a surprise party!pic.twitter.com/hUwOosc85M",1
788,ClevelandClinic,895753399781646336,2:07 PM - 10 Aug 2017,116,69,2,These simple tips may help your kids get back on a sleeping schedule for the new school year. ,2
789,ClevelandClinic,895740034011111424,1:14 PM - 10 Aug 2017,91,58,1,A new study sheds light on the possible cause of non-celiac gluten sensitivity:,1
790,ClevelandClinic,895722922869833728,12:06 PM - 10 Aug 2017,75,61,0,"Recent news claims Moscow Mules in copper mugs could make you sick.
We explain the facts:",1
791,ClevelandClinic,895690964148248576,9:59 AM - 10 Aug 2017,29,13,1,Price hikes for two critical inpatient heart drugs are ‘not benign’:,1
792,ClevelandClinic,895667731281858561,8:26 AM - 10 Aug 2017,429,232,7,Deep brain stimulation shows early promise for restoring movement to patient paralyzed by stroke. ,2
793,ClevelandClinic,895642876280946693,6:47 AM - 10 Aug 2017,236,86,5,Grandmother who suffered stroke regains use of her hand after innovative deep brain stimulation technique. ,2
794,ClevelandClinic,895638694509588480,6:31 AM - 10 Aug 2017,205,88,9,We're excited to share an innovative surgery is helping a patient recover from a devastating stroke.,1
795,ClevelandClinic,895623770156781568,5:32 AM - 10 Aug 2017,194,134,2,6 deliciously healthy teas that may help prevent chronic disease:,1
796,ClevelandClinic,895591053767593984,3:22 AM - 10 Aug 2017,127,69,2,"If you like your coffee creamy, use this type of milk:",1
797,ClevelandClinic,895481328384299013,8:06 PM - 9 Aug 2017,172,123,2,Gout can damage more than your joints. This is why:,1
798,ClevelandClinic,895467236684648448,7:10 PM - 9 Aug 2017,122,68,4,Three natural ways to ease constipation:,1
799,ClevelandClinic,895436034409775105,5:06 PM - 9 Aug 2017,135,90,1,Vaccines aren't just for kids.,1
800,ClevelandClinic,895436029859160065,5:06 PM - 9 Aug 2017,88,58,2,4 types of headaches and where they hurt:,1
801,ClevelandClinic,895415898911133700,3:46 PM - 9 Aug 2017,84,54,0,Are you damaging your teeth?,1
802,ClevelandClinic,895389477358649344,2:01 PM - 9 Aug 2017,150,102,5,When it comes to preventing #coloncancer you need to know your personal risk factors and when to start screening ,2
803,ClevelandClinic,895377897266880512,1:15 PM - 9 Aug 2017,49,23,2,"Anyone can develop age spots, but you are more likely to if...",1
804,ClevelandClinic,895374878957862914,1:03 PM - 9 Aug 2017,41,16,3,This grant will help Suneel S. Apte and his research team study heart development and vascular disease. ,1
805,ClevelandClinic,895360535092371456,12:06 PM - 9 Aug 2017,113,65,2,How to cultivate your little bookworm at any age. #BookLoversDay,1
806,ClevelandClinic,895348706139963394,11:19 AM - 9 Aug 2017,51,24,2,"Here at the Cleveland Clinic, we have embedded services as part of our primary care for LGBT patients.",1
807,ClevelandClinic,895328572159606784,9:59 AM - 9 Aug 2017,58,30,1,Can you prevent a hammertoe? Why it happens and what to do:,1
808,ClevelandClinic,895306773686571009,8:32 AM - 9 Aug 2017,132,68,0,Aging can cause digestive issues. Try these tips:,1
809,ClevelandClinic,895284031117545472,7:02 AM - 9 Aug 2017,67,70,2,Did you know? Colon and rectal #cancer deaths are on the rise in young adults. ,1
810,ClevelandClinic,895261380911214592,5:32 AM - 9 Aug 2017,122,97,1,This is why you should never put a cotton swab in your ear.,1
811,ClevelandClinic,895228664392151040,3:22 AM - 9 Aug 2017,49,28,1,"How old is too old to have work done?
A plastic surgeon explains:",1
812,ClevelandClinic,895127247404662784,8:39 PM - 8 Aug 2017,66,40,2,5 tips to limit your nighttime bathroom breaks.,1
813,ClevelandClinic,895118946998693888,8:06 PM - 8 Aug 2017,132,76,5,Why you gain weight in your belly during #menopause and how to make it stop.,1
814,ClevelandClinic,895104860391067648,7:10 PM - 8 Aug 2017,488,150,42,"We’re honored and proud to be ranked the #2 hospital in the nation by @usnews #BestHospitals
See full rankings: ",2
815,ClevelandClinic,895095323118510080,6:32 PM - 8 Aug 2017,106,69,2,3 types of #depression older adults can experience:,1
816,ClevelandClinic,895063074486403072,4:24 PM - 8 Aug 2017,110,69,3,Cover or not? Get the expert opinion:,1
817,ClevelandClinic,895053510739464196,3:46 PM - 8 Aug 2017,131,73,3,"You can't go wrong with vegetables, but some are better than others:",1
818,ClevelandClinic,895036561053626369,2:38 PM - 8 Aug 2017,149,54,3,Congrats to our Heart & Vascular Institute for their 23rd consecutive year as #1 in heart care. #BestHospitals,1
819,ClevelandClinic,895014714077585412,1:11 PM - 8 Aug 2017,82,61,3,Myths about hernias answered:,1
820,clevelanddotcom,894770662287458304,9:02 PM - 7 Aug 2017,461,172,12,The @ClevelandClinic has been named the No. 2 overall hospital in the United States by U.S. News and World Report. #ClevelandClinicpic.twitter.com/OOlgJnG9v1,1
821,ClevelandClinic,894982291591712768,11:03 AM - 8 Aug 2017,53,64,0,Study: Colon and rectal #cancer death rates on the rise for adults under age 55 ,1
822,ClevelandClinic,894966184981999618,9:59 AM - 8 Aug 2017,63,45,1,"When it comes to the nose, there is more than meets the eye:",1
823,ClevelandClinic,894935985829560320,7:59 AM - 8 Aug 2017,164,94,2,"To get 10,000 steps a day (almost 5 miles ) use these 4 tricks:",1
824,ClevelandClinic,894926622318628865,7:21 AM - 8 Aug 2017,236,84,8,Thanks and congrats to our caregivers for making us the nation's #2 hospital by @usnews #BestHospital.  ,2
825,ClevelandClinic,894866276874452992,3:22 AM - 8 Aug 2017,146,99,4,Vaccines aren't just for kids.,1
826,ClevelandClinic,894771412967227393,9:05 PM - 7 Aug 2017,613,220,25,We’re honored and proud to be ranked the number 2 hospital by @usnews #BestHospitals. ,2
827,ClevelandClinic,894756552133013504,8:06 PM - 7 Aug 2017,132,92,0,4 tools to tame your temper and reduce daily stressors:,1
828,ClevelandClinic,894749773646880774,7:39 PM - 7 Aug 2017,30,20,1,.@amandatodo explains why #CMWorld Cleveland Clinic Health Summit is a can't miss event for #contentmarketing pros: ,2
829,ClevelandClinic,894742460475346944,7:10 PM - 7 Aug 2017,100,72,0,.@BrianGastmanMD explains recent major breakthroughs in treating #melanoma.,1
830,ClevelandClinic,894719555062333440,5:38 PM - 7 Aug 2017,128,104,5,What to do if you suspect #SleepApnea:,1
831,ClevelandClinic,894691122513010688,3:46 PM - 7 Aug 2017,100,56,4,These seven facts about wet age-related macular degeneration could save your eyesight.,1
832,ClevelandClinic,894664974487781376,2:02 PM - 7 Aug 2017,327,233,3,Protecting your eyes from UV rays by wearing sunglasses is just as important as using sunscreen to protect your skin ,2
833,ClevelandClinic,894652114953228288,1:11 PM - 7 Aug 2017,108,57,1,3 new therapeutic tools help ease pain for people with cancer:,1
834,ClevelandClinic,894635757431869440,12:06 PM - 7 Aug 2017,101,42,1,3 tricks to keep your hands looking young and what not to do:,1
835,ClevelandClinic,894621917981937665,11:11 AM - 7 Aug 2017,152,68,7,"""Doctors need to help patients understand why they are on the medications, their treatment options, how the drug works."" - Dr. Steven Nissen",1
836,ClevelandClinic,894603799721111552,9:59 AM - 7 Aug 2017,191,127,2,5 fermented foods (other than pickles) that help build a healthy gut:,1
837,ClevelandClinic,894574542814932992,8:02 AM - 7 Aug 2017,87,43,0,Do THIS today to avoid feeling bloated tomorrow.,1
838,ClevelandClinic,894559255453237248,7:02 AM - 7 Aug 2017,41,22,0,"How to deal with bug bites, sunburns and other warm-weather woes ",1
839,ClevelandClinic,894397437250478080,8:19 PM - 6 Aug 2017,268,192,0,"Too much sugar, flour or processed foods wreak havoc with four hormones that control your appetite:",1
840,ClevelandClinic,894380074308440064,7:10 PM - 6 Aug 2017,243,156,3,4 types of headaches and where they hurt:,1
841,ClevelandClinic,894348867596058624,5:06 PM - 6 Aug 2017,95,50,2,5 glands you didn't know you had and what they do for your body.,1
842,ClevelandClinic,894338297182396416,4:24 PM - 6 Aug 2017,193,108,2,Age affects these 7 common areas in your body. Here's how to fight back:,1
843,ClevelandClinic,894328734429306881,3:46 PM - 6 Aug 2017,131,63,2,A new treatment option for lumbar decompression.,1
844,ClevelandClinic,894302322754334720,2:01 PM - 6 Aug 2017,174,139,9,Recent research suggests people who have trouble sleeping may be at an increased risk of developing #alzheimers ,2
845,ClevelandClinic,894290734257512448,1:15 PM - 6 Aug 2017,125,80,4,The dangers of under-cooking or overcooking your meats.,1
846,ClevelandClinic,894273379221422080,12:06 PM - 6 Aug 2017,205,136,1,Work these veggies into your diet for better #heart health: ,2
847,ClevelandClinic,894257011600179200,11:01 AM - 6 Aug 2017,68,34,1,Participating in team sports can benefit children with #ADHD ,1
848,ClevelandClinic,894241409275895808,9:59 AM - 6 Aug 2017,262,138,3,This is what happens to your muscles when you start weight training:,1
849,ClevelandClinic,894211212782616576,7:59 AM - 6 Aug 2017,68,39,2,Three reasons people stop taking statins after #heartattack and why they shouldn't.,1
850,ClevelandClinic,894196867344416768,7:02 AM - 6 Aug 2017,13,9,0,What to know about the skin condition that forces #SarahSilverman to shield her face from the sun ,1
851,ClevelandClinic,894174217176010753,5:32 AM - 6 Aug 2017,310,162,2,6 veggies you shouldn't remove from your diet.,1
852,ClevelandClinic,894141499516096512,3:22 AM - 6 Aug 2017,407,263,9,"Acetaminophen or ibuprofen: which works better for aches & pain, fever, cramps and more.",1
853,ClevelandClinic,894017684865560576,7:10 PM - 5 Aug 2017,102,42,5,"How old is too old to have work done?
A plastic surgeon explains:",1
854,ClevelandClinic,893986481781432320,5:06 PM - 5 Aug 2017,517,334,4,"Negative  thinking can become a habit. Rather than changing the way you think, do this instead:",1
855,ClevelandClinic,893975908431921152,4:24 PM - 5 Aug 2017,81,48,1,Do you know what attracts the bugs?,1
856,ClevelandClinic,893939677333405698,2:00 PM - 5 Aug 2017,63,34,3,"There are ways to help avoid #mosquito bites, starting with what you wear ",2
857,ClevelandClinic,893927338877960192,1:11 PM - 5 Aug 2017,92,51,2,Are your parathyroid glands causing you problems? 3 symptoms to watch for:,1
858,ClevelandClinic,893910981339783169,12:06 PM - 5 Aug 2017,224,83,10,Kale or spinach: which green is better for your body?,1
859,ClevelandClinic,893896133709320192,11:07 AM - 5 Aug 2017,35,22,0,"Dealing with bug bites, sunburns, and other warm-weather woes ",1
860,ClevelandClinic,893878014554939393,9:55 AM - 5 Aug 2017,115,41,2,Here's genetic proof that you really do love or hate cilantro:,1
861,ClevelandClinic,893848822346129408,7:59 AM - 5 Aug 2017,51,40,0,These medications increase your sensitivity to the sun:,1
862,ClevelandClinic,893811829930995712,5:32 AM - 5 Aug 2017,92,53,1,"Sleep ""intoxication"" is a thing",1
863,ClevelandClinic,893779111600160768,3:22 AM - 5 Aug 2017,307,179,6,What are the benefits of turmeric and how do you take it?,1
864,ClevelandClinic,893673164269654018,8:21 PM - 4 Aug 2017,99,69,1,This is the reason you binge late-night:,1
865,ClevelandClinic,893670650501414912,8:11 PM - 4 Aug 2017,59,25,9,Female Sexual Dysfunction can fall into these five areas:,1
866,ClevelandClinic,893655296798736384,7:10 PM - 4 Aug 2017,111,60,0,You can learn a lot about your health from your nails. Here's 6 conditions:,1
867,ClevelandClinic,893637944593874944,6:01 PM - 4 Aug 2017,225,128,1,"Getting a #flu vaccine helps protect not only the person who receives it, but the community as well ",2
868,ClevelandClinic,893624090015272963,5:06 PM - 4 Aug 2017,125,43,3,Why you gain weight in your belly during #menopause and how to make it stop.,1
869,ClevelandClinic,893613520876699652,4:24 PM - 4 Aug 2017,249,157,2,Use these 7 diet tips to rid your body of #inflammation,1
870,ClevelandClinic,893603958979166209,3:46 PM - 4 Aug 2017,59,34,3,Five red flags you're overdoing the red wine:,1
871,ClevelandClinic,893580554167308291,2:13 PM - 4 Aug 2017,19,8,3,"Dr. Eric Kodish writes for @HuffPost why politicizing the Charlie Gard story ""unnecessarily adds pain.""",1
872,ClevelandClinic,893564950765076480,1:11 PM - 4 Aug 2017,61,28,2,Scientists uncover the role of a mutant protein in this devastating genetic disease:,1
873,ClevelandClinic,893548594946596866,12:06 PM - 4 Aug 2017,238,144,1,"4 seeds our experts recommend to boost your nutrition (and provide  healthy fat, fiber and protein)",1
874,ClevelandClinic,893535759336169472,11:15 AM - 4 Aug 2017,32,19,0,"5 essentials to include in your birth plan:

 - Atmosphere
 - Pain relief
 - Labor position
 - Partners
 - Delivery",1
875,ClevelandClinic,893517139059126272,10:01 AM - 4 Aug 2017,125,71,7,What happens to you body when you put butter in your coffee:,1
876,ClevelandClinic,893486435260608512,7:59 AM - 4 Aug 2017,54,22,0,What causes your shin splints and how to stop them.,1
877,ClevelandClinic,893477876615573504,7:25 AM - 4 Aug 2017,36,15,0,"Hormone changes + sun exposure may trigger dark patches on the skin, known as #melasma ",1
878,ClevelandClinic,893449442350686209,5:32 AM - 4 Aug 2017,88,45,0,You guide to the best and worst nut butters.,1
879,ClevelandClinic,893416724728397825,3:22 AM - 4 Aug 2017,186,88,2,Increase your flexibility:,1
880,ClevelandClinic,893292910736621568,7:10 PM - 3 Aug 2017,59,25,7,The pros (and cons) of using a menstrual cup instead of tampons:,1
881,ClevelandClinic,893277305035948032,6:08 PM - 3 Aug 2017,48,32,3,"No, drinking more won't lower your #Diabetes risk  ",1
882,ClevelandClinic,893261704578060290,5:06 PM - 3 Aug 2017,36,24,1,When to worry and when to relax w/ @NMeskoMD & @ShepardDale,1
883,ClevelandClinic,893251133010919424,4:24 PM - 3 Aug 2017,125,58,2,What chiropractors do (and don't do).,1
884,ClevelandClinic,893241569536602112,3:46 PM - 3 Aug 2017,89,66,3,"5 tips to relieve computer, tablet and smartphone induced eye strain:",1
885,ClevelandClinic,893215167072227330,2:01 PM - 3 Aug 2017,51,43,4,"Most of us drank from the hose as kids, but is it really safe? ",2
886,ClevelandClinic,893203822407028738,1:16 PM - 3 Aug 2017,74,42,1,Bothered by those boney bunions? Here's what to do:,1
887,ClevelandClinic,893192441351872513,12:30 PM - 3 Aug 2017,65,42,1,7 symptoms you shouldn’t ignore if you have a mouth sore:,1
888,ClevelandClinic,893182895363432448,11:52 AM - 3 Aug 2017,55,23,1,"""It helps me think of things in a positive way."" Kids cope with grief at Camp Promise. ",1
889,ClevelandClinic,893157265485606913,10:11 AM - 3 Aug 2017,35,20,1,New EHR tools are a small step toward culturally competent care for LGBT patients:,1
890,ClevelandClinic,893126930135998464,8:10 AM - 3 Aug 2017,77,47,2,7 tips from @Beingbrigid to help you understand what “nutritious” looks like.,1
891,ClevelandClinic,893054336300875776,3:22 AM - 3 Aug 2017,297,178,8,6 deliciously healthy teas that may help prevent chronic disease:,1
892,ClevelandClinic,892954176287723521,8:44 PM - 2 Aug 2017,55,17,8,A difficult and distressing problem in people with underlying autoimmune diseases:,1
893,ClevelandClinic,892930520044195844,7:10 PM - 2 Aug 2017,124,90,6,There are legitimate risks to snoring. Don't ignore them:,1
894,ClevelandClinic,892907117035651072,5:37 PM - 2 Aug 2017,375,212,8,Adult coloring can help relieve #stress and relax the brain. #NationalColoringBookDay,1
895,ClevelandClinic,892897215605354498,4:57 PM - 2 Aug 2017,84,54,0,"What ""organic"" and ""grass-fed"" meat labels actually mean:",1
896,ClevelandClinic,892880987788640256,3:53 PM - 2 Aug 2017,108,59,2,What you should (and shouldn't) eat during #cancer treatment:,1
897,ClevelandClinic,892853023365513217,2:02 PM - 2 Aug 2017,59,29,2,"Doctors say it’s okay to drink an occasional diet soda while #pregnant, as long as you’re eating a healthy diet ",2
898,ClevelandClinic,892848576140902401,1:44 PM - 2 Aug 2017,59,30,0,Three types of topical treatments to try for arthritis pain:,1
899,CrainsCleveland,892532699877003266,4:49 PM - 1 Aug 2017,15,6,0,.@ClevelandClinic opens Center for Men's Health ,1
900,ClevelandClinic,892791856555151361,9:59 AM - 2 Aug 2017,66,35,3,What's the healthier #lunch option?,1
901,ClevelandClinic,892762718779920384,8:03 AM - 2 Aug 2017,45,22,2,Common (and not so common) reasons your eye might be swollen.,1
902,ClevelandClinic,892749327700971521,7:10 AM - 2 Aug 2017,27,21,0,Participating in team sports can benefit children with #ADHD ,1
903,ClevelandClinic,892724665562656768,5:32 AM - 2 Aug 2017,50,24,0,What too much thyroid hormone can do to your  w/ @hartdoctorahmed,1
904,ClevelandClinic,892703527469973504,4:08 AM - 2 Aug 2017,146,89,0,Moderate exercise can benefit your immune system. Here's how to train for better health: ,1
905,ClevelandClinic,892691948628197381,3:22 AM - 2 Aug 2017,93,61,8,"Does coffee cause acid reflux, bloating and #heartburn? How to make a low-acid cup:",1
906,ClevelandClinic,892582226554011649,8:06 PM - 1 Aug 2017,40,27,0,Four medications that could be causing your bladder problems:,1
907,ClevelandClinic,892568133093003264,7:10 PM - 1 Aug 2017,84,40,4,"Avoid irritating or injuring your nails.
Irritation & injury can drive the inflammation that drives #psoriasis",1
908,ClevelandClinic,892536927831953408,5:06 PM - 1 Aug 2017,137,60,3,The 3 most common reasons people develop back pain after age 50 are:,1
909,ClevelandClinic,892526356847710209,4:24 PM - 1 Aug 2017,184,114,1,12 facts about your #brain that will blow your mind (plus other brain-boggling stats)!,1
910,ClevelandClinic,892523086951612416,4:11 PM - 1 Aug 2017,34,15,3,We’re proud to partner with @HCCInstitute to launch the first-ever home-based primary care curriculum in the U.S.,1
911,ClevelandClinic,892516796389093377,3:46 PM - 1 Aug 2017,60,39,0,3 things that cause bad breath:,1
