,username,TwitterID,DateTime,likes,retweet,replies,text,media
666,MayoClinic,900062019969323008,11:28 AM - 22 Aug 2017,43,16,1,Back to school? Add 'vaccines' to your to-do-list. ,1
667,MayoClinic,900052956447428612,10:52 AM - 22 Aug 2017,80,75,0,"#Melanoma, the most serious form of #skincancer, is often curable if you find it early. ",1
668,MayoClinic,900030303670022145,9:22 AM - 22 Aug 2017,194,41,3,96-Year-Old employee celebrates 61 years at Mayo Clinic. ,1
669,MayoClinic,900021012749852673,8:45 AM - 22 Aug 2017,31,44,5,Try these 9 tips to heal baby's #diaperrash. RT to help a mom out.  ,1
670,MayoClinic,900005896876675074,7:45 AM - 22 Aug 2017,9,10,0,Our #NationalHealthCheckup will make you think twice about your heart health.,1
671,MayoClinic,899998710914048000,7:16 AM - 22 Aug 2017,19,16,1,Do you suffer from #highcholesterol? It can also impact your children. Learn more by following @MayoClinic_KLab. #HeartDisease,1
672,MayoClinic,899997593257865216,7:12 AM - 22 Aug 2017,41,36,2,"Moving more during your day can reap major #health benefits. 
",1
673,MayoClinic,899966387820658688,5:08 AM - 22 Aug 2017,50,14,1,"Helping pediatric patients round third, head for home in a fight against #cancer. ",1
674,MayoClinic,899827636779851778,7:56 PM - 21 Aug 2017,104,97,1,#MayoClinicMinute: The ABCDE #melanoma test. ,2
675,MayoClinic,899788907809734656,5:22 PM - 21 Aug 2017,49,29,1,Questions about #UrinaryIncontinence? Dr. Deborah Lightner replies in this #MayoClinicQandA. ,1
676,MayoClinic,899770590206218240,4:10 PM - 21 Aug 2017,19,21,1,New findings for patients with #PolymyalgiaRheumatica and steroid side effects. ,1
677,MayoClinic,899759600676868097,3:26 PM - 21 Aug 2017,22,25,0,#MayoClinicMinute: What to expect during your child’s #physical. ,2
678,MayoGynecology,899736620261232641,1:55 PM - 21 Aug 2017,29,21,6,Multiple theories explain why #endometriosis is present in only some #women.  Watch this video to learn more!,1
679,MayoClinic,899715006723477505,12:29 PM - 21 Aug 2017,44,43,1,What role does #aging play in bone loss and #osteopetrosis?,1
680,MayoClinic,899712591269855234,12:19 PM - 21 Aug 2017,33,14,0,"Mayo Clinic, @UMNews develop 'robocop' #stemcells to fight #cancer. ",1
681,MayoClinic,899709443604172800,12:07 PM - 21 Aug 2017,44,41,0,#InfectiousDiseases A-Z: Teach your kids good #handhygiene. ,1
682,MayoClinic,899697869887873024,11:21 AM - 21 Aug 2017,20,13,1,Road rash? Raspberry? Hear how to treat these #SkinAbrasions from Dr. Chealse Mann in #HomeRemedies. ,1
683,MayoCancerCare,899352841055334400,12:30 PM - 20 Aug 2017,11,7,0,"Dr. Westendorf's lab at @MayoClinic researches #MusculoskeletalDisease, including #BoneCancer ",1
684,MayoClinic,899673456882708481,9:44 AM - 21 Aug 2017,133,107,0,A #stroke can be treated and prevented. Watch for these signs and symptoms. ,1
685,MayoInnovation,899632186340593668,7:00 AM - 21 Aug 2017,12,5,0,How will innovation change the health care model? Find out at Transform 2017. Register now. @KathrynPerera #txfm ,1
686,MayoClinic,899647714903941120,8:01 AM - 21 Aug 2017,57,63,2,#Eyes on the #eclipse: Serious damage can occur from staring at the #sun. ,1
687,MayoClinic,899628828238241792,6:46 AM - 21 Aug 2017,60,55,0,Mayo Clinic Minute: How to view the total #solareclipse safely. ,2
688,MayoClinic,899618344013377537,6:05 AM - 21 Aug 2017,20,15,1,Join the Mayo Clinic Connect discussion on symptoms and treatments related to #dizziness caused by inner ear issues. ,1
689,MayoClinic,899595693723176960,4:35 AM - 21 Aug 2017,41,24,0,"Enjoy the journey while on the way to reaching your goal. For daily quotes, download the Mayo Clinic app.  ",1
690,MayoClinic,899455772572217344,7:19 PM - 20 Aug 2017,50,48,2,"Do you know the best ways to keep your child #healthy in school?
 ",1
691,MayoClinic,899440420488433664,6:18 PM - 20 Aug 2017,20,7,0,The 8/19 #MayoClinicRadio podcast is now available: ,1
692,MayoClinic,899425826567073792,5:20 PM - 20 Aug 2017,43,28,0,Something to Think About: #Light and darkness — Our choices influence our #future.   ,1
693,MayoClinic,899386061515886592,2:42 PM - 20 Aug 2017,36,25,1,"""While waiting for my #transplant, I was worried."" Connect members share how they manage to cope while waiting. ",1
694,MayoClinic,899349818358865921,12:18 PM - 20 Aug 2017,47,34,3,.@DrMJoyner offers these 6 tips to help keep you moving. ,1
695,MayoClinic,899315602501795840,10:02 AM - 20 Aug 2017,46,45,1,"If you have trouble keeping your temper in check, these #AngerManagement tips might help you stay in control. ",1
696,MayoClinic,899287356410408961,8:09 AM - 20 Aug 2017,73,74,0,"Take steps to prevent dehydration when biking and running. For healthy living tips, download the Mayo Clinic app. ",2
697,MayoClinic,899255954293669889,6:05 AM - 20 Aug 2017,14,9,0,Join us August 24 at 1 p.m. CT for video Q&A with @DrAngelaMattke and Dr. Erick Bothun about pediatric #eyehealth. ,1
698,MayoClinic,899079540152160257,6:24 PM - 19 Aug 2017,14,11,0,"Have you experienced a #molarpregnancy, a noncancerous uterine tumor? Find support on Mayo Clinic Connect. ",1
699,MayoClinic,899059656789606400,5:05 PM - 19 Aug 2017,14,8,1,Fundamental pathology behind amyotrophic lateral sclerosis. ,1
700,MayoClinic,899039025079750662,3:43 PM - 19 Aug 2017,52,30,1,Novel #StemCell treatment means new lease on life. ,1
701,MayoClinic,899007059076808707,1:36 PM - 19 Aug 2017,38,38,2,"Preparing for the total eclipse, take these precautionary tips to avoid damaging your eyes. ",1
702,MayoClinic,898987378030899200,12:17 PM - 19 Aug 2017,113,107,4,#MayoClinicMinute: A hand surgeon’s advice about #knuckle cracking. ,2
703,MayoClinic,898974093424373761,11:25 AM - 19 Aug 2017,77,50,3,Are snacks sabotaging your health? Learn tips on how to keep snacking healthy. ,1
704,MayoCancerCare,898507269599629312,4:30 AM - 18 Aug 2017,21,11,0,Dr. Copland's Cancer Biology & Translational Oncogenomics Lab researches #RenalCancer #ThyroidCancer & #BreastCancer ,1
705,MayoClinic,898947670630432777,9:40 AM - 19 Aug 2017,74,44,2,Random chat with a stranger leads to a second chance at life. ,1
706,MayoClinic,898896591184044033,6:17 AM - 19 Aug 2017,18,11,0,Want to hear #MayoClinicRadio? Find an affiliate in your area: ,1
707,MayoClinic,898886020120358912,5:35 AM - 19 Aug 2017,14,17,2,Three things only #patients and their #healthcare team can do to avoid top safety risks. ,1
708,mayocliniclabs,897481140998737921,8:32 AM - 15 Aug 2017,7,4,0,"View this week’s PathWays case study, and make your diagnosis. #pathology #mayopath ",1
709,MayoClinic,898732511311781889,7:25 PM - 18 Aug 2017,29,16,0,#WomensWellness: #Miscarriage is usually beyond a mother’s control.  ,1
710,Gladwell,898163495501475840,5:43 AM - 17 Aug 2017,584,121,118,Episode 10 of RH is out: what is a son's obligation to his father? This was the hardest episode of all.,1
711,MayoClinic,898713877868761089,6:11 PM - 18 Aug 2017,20,15,1,"#MayoClinicMinute: How much #sleep do kids need? 
",1
712,MayoClinic,898700036401487873,5:16 PM - 18 Aug 2017,50,24,0,5-year-old #rochmn boy fights genetic disorder called #neurofibromatosis like a superhero. ,1
713,MayoClinic,898690230802317312,4:37 PM - 18 Aug 2017,122,80,3,Want to add nutritious beans and legumes to your diet but aren't sure how? This guide can help. ,1
714,MayoClinic,898682254439796736,4:05 PM - 18 Aug 2017,30,25,1,5 reasons to plan for #leftover #chicken - all in Making #MayoClinicRecipes. ,1
715,MayoCancerCare,898144880853225478,4:30 AM - 17 Aug 2017,16,12,0,#BrainTumor Patient-Derived Xenograft National Resource helps researchers identify tumor lines for research #btsm ,1
716,MayoClinic,898661283246907392,2:42 PM - 18 Aug 2017,24,22,4,Dr. Bostwick discusses medical benefits vs. risks of marijuana. ,1
717,MayoClinic,898654486398472192,2:15 PM - 18 Aug 2017,72,64,4,Gut bacteria may lead to #MultipleSclerosis treatment. ,1
718,MayoClinic,898649755227652097,1:56 PM - 18 Aug 2017,21,10,1,Why should your student have a back-to-school #hearing check? Hear from Dr. Kelly Conroy in this #MayoClinicMinute. ,2
719,MayoClinic,898625548057890816,12:20 PM - 18 Aug 2017,4,7,0,Join us for a #MayoClinicNeuroChat on #BrainTumors with @DoctorQMd & Dr. Hugo Guerrero Cazares on 9/11 at 2:15 CT. ,1
720,MayoClinic,898617735093010432,11:48 AM - 18 Aug 2017,86,84,1,"#Melanoma, the most serious form of #skincancer, is often curable if you find it early. ",1
721,MayoInnovation,898545025881169921,7:00 AM - 18 Aug 2017,11,3,0,Hear how @RobertPearlMD will identify and address gaps in health care at Transform 2017. Register now. #txfm ,1
722,MayoClinic,898599374191816710,10:36 AM - 18 Aug 2017,157,106,3,A man moves his paralyzed legs again using a device that stimulates the spinal cord. ,1
723,WSJ,898351274239963137,6:10 PM - 17 Aug 2017,96,35,4,Who’s on first? An 85-year-old with two new knees,1
724,MayoClinic,898577400790777856,9:08 AM - 18 Aug 2017,107,61,5,"A whole-food diet rich in fruits, vegetables is powerful medicine. Download Mayo Clinic app for #healthyliving tips. ",2
725,MayoClinic,898565150877376514,8:20 AM - 18 Aug 2017,59,64,1,"If sitting is the new smoking, here's how to break the habit. ",1
726,MayoClinic,898555213728157697,7:40 AM - 18 Aug 2017,28,23,1,"This weekend on #MayoClinicRadio, how #artificialintelligence and #cognitivecomputing are improving health care: ",1
727,MayoClinic,898547537304354819,7:10 AM - 18 Aug 2017,27,16,0,Man #paralyzed in car accident becomes a father of identical triplets. ,1
728,MayoClinic,898532901029019653,6:11 AM - 18 Aug 2017,25,16,0,"Leftovers can be a busy cook's best friend. Plan for them! For #healthy living tips, download the Mayo Clinic app. ",2
729,MayoClinic,898523623383863296,5:35 AM - 18 Aug 2017,29,24,0,Discovery may improve treatment for #prostatecancer. ,1
730,MayoClinic,898518347578462208,5:14 AM - 18 Aug 2017,82,80,6,Does #coffee help you live longer? Studies say it likely benefits your health. @DonaldHensrudMD weighs in. ,1
731,MayoClinic,898504250317127680,4:18 AM - 18 Aug 2017,43,20,2,#Pharmacogenomics tests reveal the right drug to help one Mayo Clinic patient manage #panicattacks - finally. ,1
732,MayoClinic,898370872758722561,7:28 PM - 17 Aug 2017,13,9,0,#Myelofibrosis - a bone marrow disorder that disrupts your body's production of blood cells. Meet others on Connect: ,1
733,MayoClinic,898360297425178626,6:46 PM - 17 Aug 2017,14,9,1,The children are watching - what can you tell them?,1
734,MayoClinic,898351743309840385,6:12 PM - 17 Aug 2017,28,20,0,"With admirable transparency, Mayo Clinic considers new guidelines for #opioid use. ",1
735,MayoClinic,898338157313220609,5:18 PM - 17 Aug 2017,52,43,3,How to watch the #solareclipse safely. ,1
736,MayoClinic,898327332380852225,4:35 PM - 17 Aug 2017,76,23,0,"Mayo Clinic contributes $28 billion to US economy, creates more than 167,000 jobs nationwide.",1
737,MayoClinic,898312564043657216,3:36 PM - 17 Aug 2017,46,37,0,#MayoClinicMinute: How much #sleep do kids need?,2
738,MayoClinic,898306445405548544,3:12 PM - 17 Aug 2017,26,16,0,Super-early detection of #Alzheimers made possible by brain scans. ,1
739,MayoClinic,898291343461625856,2:12 PM - 17 Aug 2017,18,15,0,New #prostatecancer biomarkers can improve precision therapy. ,1
740,MayoClinic,898281783086731270,1:34 PM - 17 Aug 2017,60,26,3,"After 20+ years with #seizures, Peggy regained her independence after awake brain surgery with brain mapping.",1
741,MayoClinic,898275741879721986,1:10 PM - 17 Aug 2017,29,6,0,"Our View: Mayo Clinic and Rochester are family, with all that entails. 
",1
742,MayoClinic,898267192528994304,12:36 PM - 17 Aug 2017,50,18,2,".@usnews names Mayo Clinic the #BestHospitals in Arizona, Florida, and Minnesota ",1
743,MayoClinic,898254354607505409,11:45 AM - 17 Aug 2017,14,12,0,"Managing #heartburn, children and #trampolines, junk food and depression, and more in Consumer #HealthTips. ",1
744,MayoClinic,898250577876049920,11:30 AM - 17 Aug 2017,22,15,0,Our experts are talking about a new alternative to #liposuction.,1
745,MayoClinic,898230443446870017,10:10 AM - 17 Aug 2017,2,6,0,"Balancing product cost, care -- and that creates obvious problems. ",1
746,MayoClinic,898222898414059521,9:40 AM - 17 Aug 2017,23,7,3,Saying goodbye to Gene's 'Big Dumb Kidneys'.  ,1
747,MayoClinic,898214850681339904,9:08 AM - 17 Aug 2017,91,69,2,"Climbing stairs is an example of a practical, everyday physical activity that provides #health benefits. ",1
748,MayoClinic,898206536186699776,8:35 AM - 17 Aug 2017,21,19,2,"How accurate are #BMI calculators and what were they originally designed for?
",1
749,MayoClinic,898198244311826432,8:02 AM - 17 Aug 2017,10,5,0,Ways to provide better care to middle-aged lesbians. ,1
750,MayoClinic,898187158414143488,7:18 AM - 17 Aug 2017,16,24,1,How much caffeine can you have in the 1st trimester of pregnancy? ,1
751,MayoClinic,898154446340882432,5:08 AM - 17 Aug 2017,46,48,0,Take action to reduce #stomachcancer risk. ,1
752,MayoClinic,898150921477267461,4:54 AM - 17 Aug 2017,31,29,0,Get kids ready for back-to-school with a good bedtime routine. Helpful tips on the #MayoClinicRadio podcast: ,1
753,MayoClinic,898010248711196673,7:35 PM - 16 Aug 2017,69,58,0,#InfectiousDiseases A-Z: Teach your kids good #handhygiene. ,1
754,MayoClinic,897990183949225984,6:15 PM - 16 Aug 2017,157,85,0,"Strengthen your glutes to prevent hip, back, knee pain. Download Mayo Clinic app for tips. ",2
755,MayoClinic,897981676772614148,5:41 PM - 16 Aug 2017,38,22,1,#MayoClinicMinute: #Scoliosis screening. ,2
756,MayoClinic,897958666120253440,4:10 PM - 16 Aug 2017,56,42,6,The #children are watching. What can you tell them about the #racial tension and recent U.S. news events? ,1
757,MayoCancerCare,894521004265017346,4:30 AM - 7 Aug 2017,47,30,2,"Dr. Q's #BrainTumor Stem Cell Lab studies molecular pathways of #glioblastoma, #chordoma & metastatic brain cancer ",1
758,MayoClinic,897900524040855552,12:19 PM - 16 Aug 2017,13,8,0,"Educators: We want to hear from you! Attend Pathways to Physician Diversity National Summit Feb. 9-10, 2018 in AZ. ",1
759,MayoClinic,897883659113553923,11:12 AM - 16 Aug 2017,44,26,1,#Exercise does so much for you. Why won’t it make you lose weight? ,1
760,MayoClinic,897880638929481728,11:00 AM - 16 Aug 2017,23,7,1,"""New discovery: More people are diagnosed with #IBD than 15 years ago, affecting more than we knew."" ",1
761,MayoClinic,897866806249107457,10:05 AM - 16 Aug 2017,30,22,1,#HeartFailure patients in skilled nursing facility 50% likely to go back to hospital than patients who go home. ,1
762,MayoClinic,897859249551921154,9:35 AM - 16 Aug 2017,56,29,0,"Mate-pair sequencing #genetic test developed is finding new, personalized treatments for cancer. ",1
763,MayoClinic,897851451027972096,9:04 AM - 16 Aug 2017,87,27,2,.@usnews has ranked Mayo Clinic the No. 1 hospital in the nation. ,1
764,MayoCancerCare,894883392264822785,4:30 AM - 8 Aug 2017,9,5,0,"Dr. Lewis Roberts' lab studies #HepatocellularCarcinoma, #Cholangiocarcinoma and #GallbladderCancer #CancerResearch ",1
765,MayoClinic,897818481218998273,6:53 AM - 16 Aug 2017,53,56,0,Know the warning signs of #teendepression. Learn more on the back-to-school #MayoClinicRadio podcast: ,1
766,MayoClinic,897807657322631168,6:10 AM - 16 Aug 2017,115,72,4,Iowa man with #epilepsy is seizure free with new form of continuous stimulation of the brain cortex. ,1
767,MayoClinic,897796333402288128,5:25 AM - 16 Aug 2017,30,18,1,Maybe not all cases of #hypothyroidism in pregnancy should be treated. Here's why:,1
768,MayoClinic,897790119608016896,5:00 AM - 16 Aug 2017,34,20,2,"Target muscles head to toe at the same time you test your balance. For #fitnesstips, download the Mayo Clinic app. ",2
769,MayoClinic,897650369630806016,7:45 PM - 15 Aug 2017,28,21,2,Fitness balls for #RheumatoidArthritis can be friendly workouts: ,1
770,MayoClinic,897631752558170112,6:31 PM - 15 Aug 2017,22,11,1,Six things you should do now if you plan to get #pregnant soon. #ttc ,1
771,MayoClinic,897631748946894848,6:31 PM - 15 Aug 2017,10,7,0,Six things you should do now if you plan to get #pregnant soon. #ttc,1
772,MayoClinic,897612376903749633,5:14 PM - 15 Aug 2017,136,137,3,A #stroke can be treated and prevented. Watch for these signs and symptoms. ,1
773,MayoClinic,897596767205826561,4:12 PM - 15 Aug 2017,14,15,2,What you need to know about #shingles: ,1
774,MayoClinic,897586232716382209,3:30 PM - 15 Aug 2017,5,6,0,How can I protect my newborn from #pertussis? @drgregpoland replies in this #MayoClinicQandA. ,1
775,MayoClinic,897566436578791424,2:11 PM - 15 Aug 2017,31,24,0,#MayoClinicMinute: A doctor’s assignment for #healthierstudents. ,2
776,MayoClinic,897549708188688384,1:05 PM - 15 Aug 2017,32,22,0,"Researchers discover a new cause of treatment resistance in #ProstateCancer.
",1
777,MayoClinic,897538636165656577,12:21 PM - 15 Aug 2017,27,24,0,"United Therapeutics, Mayo Clinic to build lung restoration facility in Florida. ",1
778,MayoClinic,897528819342606336,11:42 AM - 15 Aug 2017,5,4,0,Roundtable discussion on the latest science and medicine for assisted reproduction. ,1
779,MayoClinic,897519763588558849,11:06 AM - 15 Aug 2017,26,15,1,"Do you know the formula for soccer performance?
 ",1
780,MayoClinic,897513219878682624,10:40 AM - 15 Aug 2017,31,29,1,Dance therapy helps #parkinson's patients. ,1
781,MayoClinic,897497120369909760,9:36 AM - 15 Aug 2017,32,20,0,#Psoriasis can cause discomfort and embarrassment. Consider tips to improve self-esteem as you manage psoriasis. ,1
782,MayoClinic,897478241006624768,8:21 AM - 15 Aug 2017,18,10,0,Whether to screen or not to screen for #ProstateCancer is a discussion topic for you and your provider. ,1
783,MayoClinic,897454959758913538,6:48 AM - 15 Aug 2017,19,11,1,"On the back-to-school #MayoClinicRadio podcast, we cover #immunizations and other school readiness topics: ",1
784,MayoClinic,897445275610034176,6:10 AM - 15 Aug 2017,20,26,1,Our Nicotine Research Program studies methods to help people #QuitTobacco and to prevent people from starting. ,1
785,MayoClinic,897429673856176128,5:08 AM - 15 Aug 2017,57,46,2,"If your blood sugar level is concerning, learn what to do to bring it back to normal and avoid developing diabetes. ",1
786,MayoClinic,897300316319879168,8:34 PM - 14 Aug 2017,81,36,0,Glen Campbell’s brave and public battle with #Alzheimers disease ,1
787,MayoClinic,897284710128373760,7:32 PM - 14 Aug 2017,18,18,0,"New #dementia trials to test lifestyle interventions: 
",1
788,MayoClinic,897276666531250176,7:00 PM - 14 Aug 2017,25,11,3,"Register for #CIMCon17 workshops on Oct. 11 - apply #genomics to treat heart, digestive and rare genetic diseases. ",1
789,MayoClinic,897265586073460736,6:16 PM - 14 Aug 2017,19,6,0,.@MayoClinicSOM gave special recognition to their class of 2021 on Saturday. ,1
790,MayoClinic,897257030272126976,5:42 PM - 14 Aug 2017,23,12,1,Study: Mayo Clinic had $28B impact on U.S economy in 2015. ,1
791,MayoClinic,897251285979848706,5:19 PM - 14 Aug 2017,60,65,0,"#MayoClinicMinute: Tips to safely watch the total #solareclipse. 
",2
792,MayoClinic,897233372749197316,4:08 PM - 14 Aug 2017,21,11,0,Medical researchers are rethinking how patients are recruited for studies. ,1
793,MayoClinic,897220231449518081,3:15 PM - 14 Aug 2017,23,14,1,#MayoClinicMinute: The importance of saving your child’s #immunizationrecords. ,2
794,MayoClinic,897191491340312576,1:21 PM - 14 Aug 2017,79,70,1,#MayoClinicMinute: The ABCDE #melanoma test. ,2
795,MayoClinic,897172609279963136,12:06 PM - 14 Aug 2017,6,3,0,"In case you missed the #MayoClinicRadio back-to-school program, the 8/12 podcast is now available: ",1
796,MayoClinic,897157878863286272,11:08 AM - 14 Aug 2017,57,40,3,Mayo Clinic discovery researchers identify biomarkers to guide #ProstateCancer treatment. ,1
797,MayoClinic,897144418033127424,10:14 AM - 14 Aug 2017,22,17,0,Questions about #FitnessTrackers and #sleep? Dr. Meghna Mansukhani replies in this #MayoClnicQandA. ,1
798,MayoClinic,897135237368512514,9:38 AM - 14 Aug 2017,49,29,1,You know core exercises are good for you — but do you include core exercises in your #fitness routine? ,1
799,MayoClinic,897112082499465216,8:06 AM - 14 Aug 2017,25,10,1,What can you do at home for #corns and #calluses? When do you need medical care? Find answers in #HomeRemedies. ,1
800,MayoClinic,897085398748454912,6:20 AM - 14 Aug 2017,11,8,0,"Register for #CIMCon17 Oct. 9-10: don't miss Eric Dishman, director @NIH All of Us Research Program.",1
801,MayoClinic,897051931381772288,4:07 AM - 14 Aug 2017,50,45,0,"Learn the three secrets to putting energy back in your day. For more quotes, download the Mayo Clinic app. ",1
802,MayoClinic,896919808037445632,7:22 PM - 13 Aug 2017,9,3,0,"Is #HidradenitisSuppurativa keeping you from going to the gym?
 ",1
803,MayoClinic,896881555171192832,4:50 PM - 13 Aug 2017,15,15,0,Shared decision making for #MultipleSclerosis treatment. ,1
804,MayoClinic,896833239112921088,1:38 PM - 13 Aug 2017,36,20,0,"A team approach = new hope for patients with #neurofibromatosis, a rare genetic disorder. ",1
805,MayoClinic,896787439859232769,10:36 AM - 13 Aug 2017,18,9,0,‘There isn’t another place in the world I would rather crash.’ ,1
806,MayoClinic,896773038166994945,9:38 AM - 13 Aug 2017,50,57,1,"#MayoClinicMinute: Do you make these #sunscreen errors?
 ",2
807,MayoClinic,896749439783763970,8:05 AM - 13 Aug 2017,37,31,0,Is your #fitness training complete? Find out what may be missing from your fitness routine. ,1
808,MayoClinic,896713114011525121,5:40 AM - 13 Aug 2017,204,140,6,"A whole-food diet rich in fruits, vegetables is powerful medicine. Download Mayo Clinic app for #healthyliving tips. ",2
809,MayoClinic,896544080825524224,6:29 PM - 12 Aug 2017,110,48,0,"Mayo Clinic contributes $28 billion to US economy, creates more than 167,000 jobs nationwide.",1
810,MayoClinic,896522941395083265,5:05 PM - 12 Aug 2017,11,10,0,Here's how you'll feel after you get Pitocin: ,1
811,MayoClinic,896496014395179008,3:18 PM - 12 Aug 2017,44,36,3,The power of inspiration: How to stay motivated to achieve fitness goals. ,1
812,MayoClinic,896475129491968002,1:55 PM - 12 Aug 2017,23,11,0,"Overwhelmed, #BreastCancer patient finds answers in Mayo Clinic's centralized care and treatment. ",1
813,MayoClinic,896452225253429248,12:24 PM - 12 Aug 2017,33,20,1,Could probiotics help to fight #multiplesclerosis?,1
814,MayoClinic,896441161187045380,11:40 AM - 12 Aug 2017,40,25,0,"Tips for reducing belching, gas and bloating. ",1
815,MayoClinic,896406935427313664,9:24 AM - 12 Aug 2017,48,42,1,How much #sodium is in your diet? Find out how much you really need. ,1
816,MayoClinic,896370695059517440,7:00 AM - 12 Aug 2017,10,3,2,Want to hear #MayoClinicRadio this weekend? Find an affiliate in your area: ,1
817,MayoClinic,896345782022000642,5:21 AM - 12 Aug 2017,60,33,1,Hula-hooping can help you meet your exercise goals and provide an aerobic #workout. ,1
818,MayoClinic,896334706270228480,4:37 AM - 12 Aug 2017,69,58,0,Is #acupuncture appropriate for me? This ancient treatment can relieve symptoms for a wide range of conditions. ,1
819,MayoClinic,896214233100275712,8:38 PM - 11 Aug 2017,42,20,0,"Hold lunge while you press to work more muscles. For #fitness tips, download Mayo Clinic app ",2
820,MayoClinic,896196546479493121,7:28 PM - 11 Aug 2017,59,24,3,"“I flipped a coin and it stayed up on the living side,” and what a life it’s been for Dr. Michael Yaszemski. ",1
821,MayoClinic,896185718724333568,6:45 PM - 11 Aug 2017,15,9,2,#Heartburn or #HeartAttack: When to worry? ,1
822,MayoClinic,896165587671408640,5:25 PM - 11 Aug 2017,32,24,1,Infectious diseases: Learning about E. coli 101 ,1
823,MayoClinic,896149736066908162,4:22 PM - 11 Aug 2017,24,9,0,"1,000 miles to meet, thank her #BoneMarrowDonor. ",1
824,MayoClinic,896131109745852416,3:08 PM - 11 Aug 2017,53,28,0,.@DoctorQMd to share migrant worker-to-neurosurgeon journey: ,1
825,MayoClinic,896124062782570498,2:40 PM - 11 Aug 2017,29,26,1,"#Asthma, more deadly with age, takes a heavy toll on older adults. ",1
826,MayoClinic,896111486833049601,1:50 PM - 11 Aug 2017,100,77,2,How plant-based foods can help fight #cancer: ,1
827,MayoClinic,896103999291531264,1:20 PM - 11 Aug 2017,13,10,1,"Try #shrimp #kebabs with dried herbs, lemon juice or fresh cilantro - get the recipe in Making #MayoClinicRecipes. ",1
828,MayoClinic,896093057858191360,12:36 PM - 11 Aug 2017,21,14,1,What parents should know about kids and #golf - hear from Dr. Sanjeev Kakar in this #MayoClinicMinute. ,2
829,MayoClinic,896086322443464704,12:10 PM - 11 Aug 2017,28,20,1,1 in 10k people will get #PSC and there's no treatment. Our researchers hope to change that. ,1
830,MayoClinic,896059394676277248,10:23 AM - 11 Aug 2017,30,17,1,"""Perception of #truth varies depending on one’s state of mind and motives."" ",1
831,MayoClinic,896045053499633666,9:26 AM - 11 Aug 2017,117,125,4,A #stroke can be treated and prevented. Watch for these signs and symptoms. ,1
832,MayoClinic,896009965936234496,7:06 AM - 11 Aug 2017,13,17,0,Join #MayoClinicRadio this weekend for helpful tips on getting kids ready to head back to school: ,1
833,MayoClinic,895993357620703238,6:00 AM - 11 Aug 2017,58,38,2,"Try grilled shrimp kebabs flavored with lemon juice, garlic, herbs. Download the Mayo Clinic app for #healthyrecipes ",2
834,MayoClinic,895970686174474240,4:30 AM - 11 Aug 2017,75,41,1,Strengthen and stretch with a full-body move. Download Mayo Clinic app for #fitness tips. ,2
835,MayoClinic,895835920481517568,7:35 PM - 10 Aug 2017,21,10,0,"Researchers share work in #PrecisionMedicine at ISABS Conference in Croatia.
",1
836,MayoClinic,895820387140988928,6:33 PM - 10 Aug 2017,60,33,0,"Strengthen head to toe with a fitness exercise. For #fitnesstips, download Mayo Clinic app. ",2
837,MayoClinic,895812511957692417,6:02 PM - 10 Aug 2017,19,10,0,The country legend's legacy includes his bracing honesty (and enduring good humor) in facing #Alzheimers. ,1
838,MayoClinic,895805770549395456,5:35 PM - 10 Aug 2017,17,13,1,"#WomensWellness: Range of treatments can lessen #heavyperiods. @WHMayoClinic
",1
839,MayoClinic,895772606783160321,3:23 PM - 10 Aug 2017,34,27,0,#MayoClinicMinute: Tips to prevent #golfinjuries. ,2
840,MayoClinic,895758162518831104,2:26 PM - 10 Aug 2017,79,61,2,Want to add nutritious beans and legumes to your diet but aren't sure how? This guide can help. ,1
841,MayoClinic,895738025975721984,1:06 PM - 10 Aug 2017,49,42,0,This is why #CarpalTunnel exercises alone probably won't work. ,1
842,MayoClinic,895681096402259968,9:19 AM - 10 Aug 2017,93,91,3,#MayoClinicMinute: A hand surgeon’s advice about #knuckle cracking. ,2
843,MayoClinic,895663782671917056,8:11 AM - 10 Aug 2017,18,14,0,Broadway musician trades cello for harmonica after #LungTransplant. There will be more when this opens! ,1
844,MayoInnovation,895645924747354113,7:00 AM - 10 Aug 2017,6,6,1,"Dynamic speakers to converge at #txfm to make health care more responsive, safe, affordable. Register now. ",1
845,MayoClinic,895625785754734593,5:40 AM - 10 Aug 2017,49,32,0,What are probiotics? And how do they work? Learn more on the #MayoClinicRadio podcast: ,1
846,MayoClinic,895617228929994753,5:06 AM - 10 Aug 2017,27,19,1,From no-hope to relief from long-term #pain. ,1
847,MayoClinic,895606151685058561,4:22 AM - 10 Aug 2017,29,13,0,Glen Campbell's doctor: Star was 'striking example' of #Alzheimers quirks. ,1
848,MayoClinic,895471773612900352,7:28 PM - 9 Aug 2017,20,14,0,#Sleepwalking usually occurs early in the night. Learn more about signs and symptoms. ,1
849,MayoClinic,895456665608351744,6:28 PM - 9 Aug 2017,104,100,3,Gut bacteria may lead to #multiplesclerosis treatment. ,1
850,MayoClinic,895451128850141184,6:06 PM - 9 Aug 2017,65,30,1,.@usnews ranked #MayoClinicFL as the best hospital in Florida.  ,1
851,MayoClinic,895438299715715073,5:15 PM - 9 Aug 2017,25,15,0,It's summertime and the living may be easy – unless you have a child with #foodallergies. ,1
